,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,1431.2,1437.2,1428.1,1436.2,63475
1,2025-06-20 09:16:00,1436.8,1436.9,1434.0,1435.5,30481
2,2025-06-20 09:17:00,1435.3,1436.4,1435.0,1435.4,16738
3,2025-06-20 09:18:00,1435.4,1436.8,1435.4,1436.4,25820
4,2025-06-20 09:19:00,1436.3,1436.4,1434.5,1434.6,30073
5,2025-06-20 09:20:00,1435.0,1436.5,1435.0,1435.6,16198
6,2025-06-20 09:21:00,1435.6,1435.6,1433.5,1433.6,11600
7,2025-06-20 09:22:00,1433.5,1434.9,1433.0,1433.6,30001
8,2025-06-20 09:23:00,1433.7,1435.6,1433.4,1434.5,17511
9,2025-06-20 09:24:00,1434.2,1435.6,1433.3,1435.6,10001
10,2025-06-20 09:25:00,1435.6,1436.5,1435.2,1436.0,10275
11,2025-06-20 09:26:00,1436.2,1436.2,1434.8,1435.0,9212
12,2025-06-20 09:27:00,1434.7,1435.2,1434.5,1435.1,7393
13,2025-06-20 09:28:00,1435.1,1436.5,1435.1,1436.0,18489
14,2025-06-20 09:29:00,1435.9,1436.5,1435.6,1436.4,9466
15,2025-06-20 09:30:00,1436.2,1437.8,1436.2,1437.0,18989
16,2025-06-20 09:31:00,1436.9,1436.9,1435.7,1436.5,14542
17,2025-06-20 09:32:00,1436.0,1436.6,1435.0,1435.2,12895
18,2025-06-20 09:33:00,1435.2,1435.7,1435.0,1435.4,4897
19,2025-06-20 09:34:00,1435.3,1437.0,1435.2,1436.3,11008
20,2025-06-20 09:35:00,1436.5,1436.8,1435.9,1436.8,31670
21,2025-06-20 09:36:00,1436.4,1437.0,1435.9,1436.3,10783
22,2025-06-20 09:37:00,1436.6,1437.2,1436.3,1437.0,5396
23,2025-06-20 09:38:00,1437.0,1437.0,1436.5,1436.6,7747
24,2025-06-20 09:39:00,1437.0,1437.0,1436.2,1436.2,9775
25,2025-06-20 09:40:00,1436.2,1436.4,1435.2,1435.8,9108
26,2025-06-20 09:41:00,1435.5,1436.5,1435.0,1435.9,11853
27,2025-06-20 09:42:00,1435.9,1437.0,1435.9,1436.9,9569
28,2025-06-20 09:43:00,1436.5,1437.0,1436.4,1436.6,10417
29,2025-06-20 09:44:00,1436.8,1440.8,1436.4,1440.4,79364
30,2025-06-20 09:45:00,1440.6,1443.3,1440.4,1441.0,83376
31,2025-06-20 09:46:00,1441.0,1443.0,1441.0,1442.1,43047
32,2025-06-20 09:47:00,1442.1,1442.7,1442.0,1442.1,18764
33,2025-06-20 09:48:00,1442.1,1442.6,1441.7,1442.1,15624
34,2025-06-20 09:49:00,1442.5,1443.2,1442.0,1442.1,23815
35,2025-06-20 09:50:00,1442.1,1442.8,1442.0,1442.4,28586
36,2025-06-20 09:51:00,1442.3,1442.7,1441.9,1442.6,19233
37,2025-06-20 09:52:00,1442.5,1442.6,1441.7,1441.7,15096
38,2025-06-20 09:53:00,1441.7,1442.0,1441.5,1441.7,7085
39,2025-06-20 09:54:00,1441.7,1442.5,1441.7,1442.4,15358
40,2025-06-20 09:55:00,1442.4,1443.0,1442.0,1442.1,54707
41,2025-06-20 09:56:00,1442.1,1442.6,1441.0,1441.1,19025
42,2025-06-20 09:57:00,1441.1,1441.7,1440.4,1440.9,14737
43,2025-06-20 09:58:00,1441.1,1442.0,1440.8,1441.5,8431
44,2025-06-20 09:59:00,1442.0,1442.0,1441.4,1441.7,5022
45,2025-06-20 10:00:00,1441.7,1442.7,1441.7,1441.8,43107
46,2025-06-20 10:01:00,1442.0,1442.4,1441.8,1442.0,13033
47,2025-06-20 10:02:00,1441.9,1442.0,1441.5,1441.7,11004
48,2025-06-20 10:03:00,1441.7,1441.9,1441.5,1441.7,5589
49,2025-06-20 10:04:00,1441.7,1441.9,1441.5,1441.6,6738
50,2025-06-20 10:05:00,1441.6,1442.9,1441.5,1442.6,17895
51,2025-06-20 10:06:00,1442.6,1444.7,1442.0,1444.2,58208
52,2025-06-20 10:07:00,1444.3,1444.5,1443.4,1443.8,19811
53,2025-06-20 10:08:00,1443.5,1445.0,1443.2,1444.8,47439
54,2025-06-20 10:09:00,1444.7,1444.9,1443.9,1444.5,22507
55,2025-06-20 10:10:00,1444.6,1444.7,1444.0,1444.5,13338
56,2025-06-20 10:11:00,1444.6,1446.5,1444.2,1446.5,77046
57,2025-06-20 10:12:00,1446.1,1447.8,1446.1,1447.5,52693
58,2025-06-20 10:13:00,1447.5,1447.7,1446.3,1446.9,28610
59,2025-06-20 10:14:00,1446.9,1447.8,1446.7,1447.8,21531
60,2025-06-20 10:15:00,1447.6,1449.5,1447.6,1448.9,59636
61,2025-06-20 10:16:00,1448.9,1450.0,1448.2,1448.4,35450
62,2025-06-20 10:17:00,1448.9,1449.9,1448.5,1449.1,29523
63,2025-06-20 10:18:00,1449.6,1452.0,1449.4,1451.3,115310
64,2025-06-20 10:19:00,1451.3,1452.6,1450.5,1451.4,54812
65,2025-06-20 10:20:00,1451.5,1453.9,1451.5,1452.8,55263
66,2025-06-20 10:21:00,1452.3,1454.0,1452.3,1453.2,50050
67,2025-06-20 10:22:00,1453.3,1455.0,1452.3,1454.6,80437
68,2025-06-20 10:23:00,1454.6,1455.0,1453.4,1453.9,37822
69,2025-06-20 10:24:00,1453.9,1456.9,1453.4,1456.7,134746
70,2025-06-20 10:25:00,1456.2,1458.0,1455.8,1457.5,93834
71,2025-06-20 10:26:00,1457.5,1458.8,1456.6,1458.0,69153
72,2025-06-20 10:27:00,1458.6,1458.9,1456.8,1457.9,48304
73,2025-06-20 10:28:00,1457.9,1457.9,1455.6,1456.2,67734
74,2025-06-20 10:29:00,1456.7,1457.4,1454.9,1456.4,54340
75,2025-06-20 10:30:00,1456.4,1457.0,1455.6,1456.3,81698
76,2025-06-20 10:31:00,1456.5,1458.0,1455.3,1455.5,55824
77,2025-06-20 10:32:00,1455.5,1456.7,1454.1,1455.9,50726
