,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,1337.5,1344.4,1337.4,1340.8,33306
1,2025-06-20 09:16:00,1340.5,1341.1,1339.0,1340.0,32348
2,2025-06-20 09:17:00,1340.0,1341.0,1339.4,1340.4,11880
3,2025-06-20 09:18:00,1340.7,1343.3,1340.3,1341.5,100657
4,2025-06-20 09:19:00,1341.5,1341.5,1338.2,1339.6,26739
5,2025-06-20 09:20:00,1339.8,1340.9,1339.4,1340.0,11287
6,2025-06-20 09:21:00,1340.0,1340.9,1339.2,1339.6,11039
7,2025-06-20 09:22:00,1339.0,1341.1,1338.5,1339.2,396334
8,2025-06-20 09:23:00,1338.7,1339.9,1338.0,1338.3,10469
9,2025-06-20 09:24:00,1338.3,1340.0,1337.5,1339.5,17976
10,2025-06-20 09:25:00,1339.5,1340.0,1338.0,1338.0,4738
11,2025-06-20 09:26:00,1338.5,1338.5,1336.0,1336.7,9009
12,2025-06-20 09:27:00,1336.3,1337.0,1335.1,1336.9,10541
13,2025-06-20 09:28:00,1336.5,1339.8,1336.3,1338.6,5066
14,2025-06-20 09:29:00,1338.9,1339.8,1337.0,1337.0,7705
15,2025-06-20 09:30:00,1337.5,1339.3,1337.5,1338.6,3281
16,2025-06-20 09:31:00,1338.7,1338.8,1336.7,1336.7,2954
17,2025-06-20 09:32:00,1337.0,1337.0,1335.0,1335.1,5428
18,2025-06-20 09:33:00,1335.1,1337.9,1335.0,1335.7,8733
19,2025-06-20 09:34:00,1336.3,1336.3,1335.2,1335.6,3067
20,2025-06-20 09:35:00,1336.0,1337.2,1335.9,1336.6,1647
21,2025-06-20 09:36:00,1337.3,1338.1,1336.0,1336.5,7179
22,2025-06-20 09:37:00,1336.7,1338.9,1336.0,1338.9,2748
23,2025-06-20 09:38:00,1338.4,1339.5,1338.1,1339.3,4723
24,2025-06-20 09:39:00,1338.9,1339.5,1338.7,1339.4,2339
25,2025-06-20 09:40:00,1339.4,1340.0,1339.1,1339.7,5732
26,2025-06-20 09:41:00,1339.6,1340.0,1339.0,1340.0,17332
27,2025-06-20 09:42:00,1340.0,1340.2,1339.8,1340.0,64097
28,2025-06-20 09:43:00,1339.8,1340.0,1339.2,1339.5,6097
29,2025-06-20 09:44:00,1339.9,1339.9,1338.3,1338.6,6064
30,2025-06-20 09:45:00,1338.8,1340.0,1338.3,1339.9,3727
31,2025-06-20 09:46:00,1339.7,1340.0,1339.4,1340.0,4700
32,2025-06-20 09:47:00,1339.9,1341.0,1339.8,1340.1,53302
33,2025-06-20 09:48:00,1340.4,1340.5,1339.7,1340.0,14468
34,2025-06-20 09:49:00,1340.0,1340.2,1339.7,1340.0,9399
35,2025-06-20 09:50:00,1340.2,1340.5,1339.0,1339.2,9679
36,2025-06-20 09:51:00,1339.0,1339.8,1338.0,1338.2,5452
37,2025-06-20 09:52:00,1338.2,1338.7,1337.5,1337.9,3611
38,2025-06-20 09:53:00,1337.9,1337.9,1336.4,1336.8,4366
39,2025-06-20 09:54:00,1336.8,1337.9,1336.2,1337.6,1629
40,2025-06-20 09:55:00,1337.6,1338.7,1337.6,1338.0,1475
41,2025-06-20 09:56:00,1337.7,1338.2,1335.2,1335.5,7205
42,2025-06-20 09:57:00,1335.9,1336.4,1335.0,1335.3,9256
43,2025-06-20 09:58:00,1335.0,1335.7,1334.6,1335.5,8205
44,2025-06-20 09:59:00,1335.2,1337.9,1335.2,1337.1,5963
45,2025-06-20 10:00:00,1337.0,1337.5,1336.3,1336.4,3081
46,2025-06-20 10:01:00,1336.2,1338.0,1336.2,1337.4,1913
47,2025-06-20 10:02:00,1337.4,1338.0,1336.8,1337.7,2436
48,2025-06-20 10:03:00,1337.7,1338.6,1337.5,1337.8,3919
49,2025-06-20 10:04:00,1337.8,1338.5,1337.3,1338.5,1271
50,2025-06-20 10:05:00,1338.5,1339.0,1338.0,1338.0,3190
51,2025-06-20 10:06:00,1338.7,1339.2,1338.5,1339.2,2264
52,2025-06-20 10:07:00,1339.0,1339.8,1338.5,1339.8,7836
