,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,265.99,266.5,265.4,266.5,111085
1,2025-06-20 09:16:00,266.35,266.5,265.74,265.85,79960
2,2025-06-20 09:17:00,265.95,266.18,265.83,265.94,32290
3,2025-06-20 09:18:00,265.8,265.95,265.28,265.32,47310
4,2025-06-20 09:19:00,265.46,265.46,265.03,265.1,39755
5,2025-06-20 09:20:00,265.13,265.31,265.0,265.12,35728
6,2025-06-20 09:21:00,265.25,265.3,264.5,264.5,39292
7,2025-06-20 09:22:00,264.5,264.8,264.37,264.54,27615
8,2025-06-20 09:23:00,264.54,264.78,264.15,264.29,32561
9,2025-06-20 09:24:00,264.2,264.69,264.12,264.6,18730
10,2025-06-20 09:25:00,264.58,264.65,264.2,264.2,13911
11,2025-06-20 09:26:00,264.24,264.27,263.9,264.0,43746
12,2025-06-20 09:27:00,263.92,264.27,263.9,264.16,26100
13,2025-06-20 09:28:00,264.27,264.48,264.16,264.33,18027
14,2025-06-20 09:29:00,264.33,264.38,263.94,263.94,13322
15,2025-06-20 09:30:00,263.94,264.27,263.9,264.0,18132
16,2025-06-20 09:31:00,264.0,264.19,264.0,264.16,17758
17,2025-06-20 09:32:00,264.19,264.19,264.0,264.09,11579
18,2025-06-20 09:33:00,264.08,264.33,264.0,264.31,8320
19,2025-06-20 09:34:00,264.3,264.31,264.07,264.13,8220
20,2025-06-20 09:35:00,264.25,264.5,264.11,264.5,20142
21,2025-06-20 09:36:00,264.5,264.59,264.35,264.35,16550
22,2025-06-20 09:37:00,264.39,264.59,264.35,264.41,8537
23,2025-06-20 09:38:00,264.35,264.36,264.06,264.16,11748
24,2025-06-20 09:39:00,264.1,264.2,264.01,264.08,8649
25,2025-06-20 09:40:00,264.15,264.19,264.07,264.08,6723
26,2025-06-20 09:41:00,264.05,264.11,263.9,264.06,19517
27,2025-06-20 09:42:00,264.03,264.42,263.95,264.34,11602
28,2025-06-20 09:43:00,264.3,264.59,264.25,264.41,16438
29,2025-06-20 09:44:00,264.47,264.5,264.25,264.38,7190
30,2025-06-20 09:45:00,264.39,264.6,264.39,264.55,10963
31,2025-06-20 09:46:00,264.55,264.9,264.55,264.72,12494
32,2025-06-20 09:47:00,264.71,264.8,264.6,264.8,12826
33,2025-06-20 09:48:00,264.76,264.9,264.55,264.67,28617
34,2025-06-20 09:49:00,264.63,264.67,264.3,264.3,20225
35,2025-06-20 09:50:00,264.3,264.37,264.02,264.15,16059
36,2025-06-20 09:51:00,264.15,264.2,263.9,263.99,25553
37,2025-06-20 09:52:00,263.99,264.1,263.7,263.7,29624
38,2025-06-20 09:53:00,263.72,263.78,263.46,263.58,56744
39,2025-06-20 09:54:00,263.58,263.8,263.5,263.65,22248
40,2025-06-20 09:55:00,263.78,263.78,263.5,263.5,8377
