,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,2145.0,2154.5,2143.8,2152.3,18171
1,2025-06-20 09:16:00,2152.4,2152.4,2149.6,2149.9,8829
2,2025-06-20 09:17:00,2149.7,2150.9,2148.5,2150.2,3549
3,2025-06-20 09:18:00,2150.2,2150.2,2147.7,2147.7,4654
4,2025-06-20 09:19:00,2147.3,2147.4,2143.8,2143.8,5655
5,2025-06-20 09:20:00,2143.9,2144.9,2140.0,2141.5,6468
6,2025-06-20 09:21:00,2141.8,2141.9,2140.0,2141.2,4193
7,2025-06-20 09:22:00,2141.2,2141.4,2139.6,2139.8,3709
8,2025-06-20 09:23:00,2139.8,2140.5,2139.0,2140.5,2945
9,2025-06-20 09:24:00,2140.8,2142.9,2140.6,2141.3,8956
10,2025-06-20 09:25:00,2141.3,2142.9,2141.3,2141.4,4119
11,2025-06-20 09:26:00,2141.3,2141.4,2139.1,2139.1,2340
12,2025-06-20 09:27:00,2139.9,2139.9,2138.4,2138.4,2207
13,2025-06-20 09:28:00,2138.8,2139.9,2138.0,2138.0,6235
14,2025-06-20 09:29:00,2138.0,2138.4,2137.1,2137.3,5657
15,2025-06-20 09:30:00,2137.7,2138.1,2137.0,2138.0,2929
16,2025-06-20 09:31:00,2138.0,2138.4,2137.9,2138.4,1616
17,2025-06-20 09:32:00,2138.0,2138.0,2136.3,2136.3,5129
18,2025-06-20 09:33:00,2136.3,2136.4,2135.2,2135.8,2870
19,2025-06-20 09:34:00,2135.8,2136.9,2135.0,2136.9,8577
20,2025-06-20 09:35:00,2136.9,2136.9,2136.0,2136.2,1330
21,2025-06-20 09:36:00,2136.8,2136.8,2135.0,2135.4,2872
22,2025-06-20 09:37:00,2135.3,2136.5,2133.8,2134.0,5983
23,2025-06-20 09:38:00,2134.5,2134.5,2132.9,2133.4,1417
24,2025-06-20 09:39:00,2133.4,2133.4,2132.1,2132.8,1990
25,2025-06-20 09:40:00,2132.8,2133.1,2132.5,2132.7,1751
26,2025-06-20 09:41:00,2133.0,2135.7,2131.3,2135.7,7485
27,2025-06-20 09:42:00,2135.7,2137.9,2134.8,2137.8,2991
28,2025-06-20 09:43:00,2137.5,2138.6,2137.1,2137.1,2164
29,2025-06-20 09:44:00,2137.5,2139.5,2137.0,2137.9,10118
30,2025-06-20 09:45:00,2137.9,2139.3,2137.4,2137.9,3219
31,2025-06-20 09:46:00,2138.5,2138.5,2136.2,2137.3,1954
32,2025-06-20 09:47:00,2137.3,2137.9,2136.4,2136.7,3037
33,2025-06-20 09:48:00,2136.5,2137.5,2136.5,2137.5,1218
34,2025-06-20 09:49:00,2137.5,2139.9,2137.5,2138.2,6681
35,2025-06-20 09:50:00,2137.5,2138.2,2137.5,2138.0,1162
36,2025-06-20 09:51:00,2138.0,2139.5,2138.0,2139.4,2051
37,2025-06-20 09:52:00,2139.4,2140.2,2138.5,2139.4,4627
38,2025-06-20 09:53:00,2140.0,2140.0,2138.0,2139.7,5329
39,2025-06-20 09:54:00,2139.7,2140.7,2139.0,2140.4,4320
40,2025-06-20 09:55:00,2140.0,2140.8,2139.7,2140.8,2857
41,2025-06-20 09:56:00,2140.8,2141.3,2140.2,2140.7,2235
42,2025-06-20 09:57:00,2140.7,2141.0,2139.7,2140.0,4632
43,2025-06-20 09:58:00,2140.6,2140.8,2140.1,2140.8,1037
44,2025-06-20 09:59:00,2140.4,2140.8,2140.2,2140.7,1182
45,2025-06-20 10:00:00,2140.8,2141.6,2140.1,2140.4,2708
46,2025-06-20 10:01:00,2140.1,2140.5,2140.1,2140.1,481
47,2025-06-20 10:02:00,2140.1,2140.7,2140.1,2140.7,860
48,2025-06-20 10:03:00,2140.7,2140.7,2140.5,2140.5,218
49,2025-06-20 10:04:00,2140.7,2140.7,2140.2,2140.7,1039
50,2025-06-20 10:05:00,2140.8,2143.9,2140.7,2142.4,10301
51,2025-06-20 10:06:00,2142.5,2142.5,2141.5,2142.0,1627
52,2025-06-20 10:07:00,2142.3,2142.4,2141.5,2142.0,4046
53,2025-06-20 10:08:00,2142.0,2142.3,2142.0,2142.3,1584
54,2025-06-20 10:09:00,2142.3,2142.4,2142.1,2142.4,1133
