,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,1620.0,1630.7,1619.2,1629.4,89479
1,2025-06-20 09:16:00,1629.8,1629.8,1625.6,1626.0,57281
2,2025-06-20 09:17:00,1626.0,1627.5,1624.2,1626.1,35885
3,2025-06-20 09:18:00,1625.7,1626.3,1623.8,1625.0,17086
4,2025-06-20 09:19:00,1624.6,1625.4,1622.3,1622.8,23979
5,2025-06-20 09:20:00,1622.6,1624.5,1622.6,1624.3,12956
6,2025-06-20 09:21:00,1623.7,1624.3,1620.5,1620.7,16502
7,2025-06-20 09:22:00,1620.7,1622.4,1619.0,1619.4,23620
8,2025-06-20 09:23:00,1619.1,1619.8,1619.0,1619.2,23922
9,2025-06-20 09:24:00,1619.3,1620.1,1619.2,1619.7,9676
10,2025-06-20 09:25:00,1619.7,1621.0,1619.7,1620.9,8633
11,2025-06-20 09:26:00,1620.9,1620.9,1616.7,1617.2,21215
12,2025-06-20 09:27:00,1617.2,1617.5,1616.0,1616.7,17512
13,2025-06-20 09:28:00,1616.7,1618.2,1616.6,1617.5,11416
14,2025-06-20 09:29:00,1617.1,1617.1,1615.5,1615.7,31961
15,2025-06-20 09:30:00,1615.5,1616.7,1615.1,1615.7,12525
16,2025-06-20 09:31:00,1615.7,1617.7,1615.5,1617.4,5691
17,2025-06-20 09:32:00,1616.9,1617.7,1616.0,1616.3,6292
18,2025-06-20 09:33:00,1616.0,1617.2,1616.0,1617.0,6048
19,2025-06-20 09:34:00,1616.8,1617.9,1616.3,1617.8,4276
20,2025-06-20 09:35:00,1617.4,1618.6,1617.4,1618.5,6278
21,2025-06-20 09:36:00,1618.5,1618.6,1617.9,1617.9,5240
22,2025-06-20 09:37:00,1618.1,1619.0,1617.8,1617.9,9725
23,2025-06-20 09:38:00,1617.7,1618.0,1616.0,1617.1,7180
24,2025-06-20 09:39:00,1616.3,1616.3,1613.9,1614.2,17579
25,2025-06-20 09:40:00,1614.0,1615.4,1613.6,1615.2,7799
