,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,2295.0,2302.2,2292.4,2301.0,15569
1,2025-06-20 09:16:00,2301.0,2303.9,2301.0,2303.9,2552
2,2025-06-20 09:17:00,2303.4,2303.8,2301.2,2303.0,4820
3,2025-06-20 09:18:00,2302.7,2304.2,2300.4,2301.5,6210
4,2025-06-20 09:19:00,2301.2,2302.0,2299.9,2301.0,3457
5,2025-06-20 09:20:00,2301.6,2305.0,2301.6,2302.9,3453
6,2025-06-20 09:21:00,2303.4,2303.4,2300.0,2300.4,1311
7,2025-06-20 09:22:00,2300.0,2300.7,2298.7,2299.7,1812
8,2025-06-20 09:23:00,2299.5,2299.9,2297.0,2297.4,2274
9,2025-06-20 09:24:00,2297.0,2297.7,2296.0,2297.0,1537
10,2025-06-20 09:25:00,2296.9,2298.6,2296.2,2298.6,2935
11,2025-06-20 09:26:00,2298.6,2298.6,2296.2,2296.5,1288
12,2025-06-20 09:27:00,2296.5,2296.8,2295.0,2295.2,2413
13,2025-06-20 09:28:00,2295.6,2296.9,2295.5,2296.8,757
14,2025-06-20 09:29:00,2296.9,2297.6,2295.6,2295.6,1941
15,2025-06-20 09:30:00,2295.6,2296.6,2295.4,2295.9,1255
16,2025-06-20 09:31:00,2295.2,2295.9,2295.1,2295.3,1629
17,2025-06-20 09:32:00,2295.1,2295.2,2292.5,2293.5,5923
18,2025-06-20 09:33:00,2292.8,2294.6,2292.6,2293.9,1289
19,2025-06-20 09:34:00,2292.9,2293.4,2292.9,2293.1,799
20,2025-06-20 09:35:00,2293.0,2294.8,2293.0,2294.6,2504
21,2025-06-20 09:36:00,2294.8,2295.1,2294.2,2294.7,1195
22,2025-06-20 09:37:00,2294.7,2294.8,2293.5,2294.4,1458
23,2025-06-20 09:38:00,2294.4,2295.8,2294.4,2295.8,678
24,2025-06-20 09:39:00,2295.2,2296.2,2294.6,2294.6,964
25,2025-06-20 09:40:00,2295.0,2296.4,2293.7,2296.2,1767
26,2025-06-20 09:41:00,2296.1,2296.2,2295.6,2296.0,628
27,2025-06-20 09:42:00,2296.0,2298.0,2296.0,2297.3,1864
28,2025-06-20 09:43:00,2297.9,2298.4,2297.6,2298.0,917
29,2025-06-20 09:44:00,2298.0,2298.2,2297.5,2297.8,818
30,2025-06-20 09:45:00,2297.8,2298.7,2297.7,2297.8,1166
31,2025-06-20 09:46:00,2297.8,2298.4,2296.9,2296.9,1580
32,2025-06-20 09:47:00,2297.2,2299.4,2296.9,2298.7,896
33,2025-06-20 09:48:00,2298.5,2298.5,2296.6,2296.8,1280
34,2025-06-20 09:49:00,2297.0,2298.1,2297.0,2297.9,1652
35,2025-06-20 09:50:00,2297.9,2298.5,2295.7,2295.7,2285
36,2025-06-20 09:51:00,2296.1,2297.7,2296.1,2297.5,1613
37,2025-06-20 09:52:00,2298.4,2299.3,2297.8,2299.0,797
38,2025-06-20 09:53:00,2298.9,2299.2,2298.3,2298.7,1551
39,2025-06-20 09:54:00,2298.6,2299.6,2298.0,2298.9,300
40,2025-06-20 09:55:00,2298.9,2298.9,2298.5,2298.8,291
41,2025-06-20 09:56:00,2298.6,2299.0,2298.0,2298.0,1288
42,2025-06-20 09:57:00,2298.0,2298.0,2296.4,2296.7,1983
43,2025-06-20 09:58:00,2297.1,2297.6,2296.9,2297.5,122
44,2025-06-20 09:59:00,2297.5,2297.5,2296.7,2297.3,1785
45,2025-06-20 10:00:00,2297.3,2297.3,2296.8,2297.3,612
46,2025-06-20 10:01:00,2297.0,2298.9,2296.8,2298.2,1500
47,2025-06-20 10:02:00,2297.4,2300.0,2297.4,2299.9,947
48,2025-06-20 10:03:00,2299.9,2299.9,2299.4,2299.9,1589
49,2025-06-20 10:04:00,2299.8,2299.9,2299.1,2299.5,1722
50,2025-06-20 10:05:00,2299.5,2302.5,2299.2,2301.6,6105
51,2025-06-20 10:06:00,2302.0,2302.8,2300.7,2301.0,1907
52,2025-06-20 10:07:00,2300.8,2300.9,2299.6,2299.6,1378
53,2025-06-20 10:08:00,2300.0,2300.0,2299.2,2299.4,487
54,2025-06-20 10:09:00,2299.9,2301.6,2299.5,2300.2,1384
55,2025-06-20 10:10:00,2300.1,2300.9,2299.5,2299.5,1443
56,2025-06-20 10:11:00,2300.0,2301.4,2299.3,2301.3,1969
57,2025-06-20 10:12:00,2300.9,2302.4,2300.8,2301.6,1173
58,2025-06-20 10:13:00,2301.6,2302.0,2301.3,2301.5,925
59,2025-06-20 10:14:00,2301.5,2304.3,2301.4,2303.6,1897
60,2025-06-20 10:15:00,2304.1,2307.0,2303.1,2306.7,5972
61,2025-06-20 10:16:00,2306.5,2307.1,2305.1,2305.5,2105
62,2025-06-20 10:17:00,2305.7,2306.0,2305.4,2306.0,1835
63,2025-06-20 10:18:00,2305.7,2307.9,2305.7,2306.5,5252
64,2025-06-20 10:19:00,2306.5,2307.8,2305.9,2306.2,1669
65,2025-06-20 10:20:00,2306.2,2307.8,2305.7,2306.5,2662
66,2025-06-20 10:21:00,2306.1,2306.5,2305.6,2306.0,1342
67,2025-06-20 10:22:00,2305.8,2307.8,2305.5,2307.8,1628
68,2025-06-20 10:23:00,2307.3,2308.0,2307.3,2308.0,1414
69,2025-06-20 10:24:00,2307.8,2307.9,2306.3,2307.6,1592
70,2025-06-20 10:25:00,2307.8,2309.0,2306.3,2308.5,4758
71,2025-06-20 10:26:00,2308.4,2308.8,2307.3,2308.8,1588
72,2025-06-20 10:27:00,2308.9,2311.3,2308.6,2309.8,5279
73,2025-06-20 10:28:00,2309.6,2310.0,2308.9,2310.0,1593
74,2025-06-20 10:29:00,2310.0,2311.5,2309.9,2311.0,1559
75,2025-06-20 10:30:00,2311.1,2311.2,2310.3,2310.9,2980
76,2025-06-20 10:31:00,2310.8,2313.0,2310.6,2311.9,4862
77,2025-06-20 10:32:00,2311.2,2311.3,2310.0,2310.3,1803
78,2025-06-20 10:33:00,2310.1,2310.8,2308.9,2309.2,1278
79,2025-06-20 10:34:00,2309.1,2310.8,2308.9,2310.1,1648
80,2025-06-20 10:35:00,2310.6,2311.9,2309.5,2311.5,1404
81,2025-06-20 10:36:00,2311.6,2311.6,2309.6,2310.0,1157
82,2025-06-20 10:37:00,2310.0,2311.0,2310.0,2310.7,2861
83,2025-06-20 10:38:00,2310.8,2311.4,2308.5,2308.5,8324
84,2025-06-20 10:39:00,2308.8,2310.0,2305.7,2305.8,3528
85,2025-06-20 10:40:00,2306.3,2307.6,2306.1,2307.6,1426
86,2025-06-20 10:41:00,2307.6,2308.9,2307.6,2308.6,596
87,2025-06-20 10:42:00,2308.5,2309.4,2307.4,2309.4,2183
88,2025-06-20 10:43:00,2309.0,2309.3,2308.5,2308.5,1271
