,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,1714.0,1725.6,1710.6,1721.1,34497
1,2025-06-20 09:16:00,1720.2,1720.8,1716.8,1720.5,9409
2,2025-06-20 09:17:00,1720.6,1723.7,1720.6,1723.0,7321
3,2025-06-20 09:18:00,1723.0,1723.6,1718.5,1719.5,5261
4,2025-06-20 09:19:00,1720.4,1721.4,1716.8,1718.4,5592
5,2025-06-20 09:20:00,1718.6,1720.6,1717.3,1719.8,4536
6,2025-06-20 09:21:00,1720.0,1720.6,1716.0,1716.0,3933
7,2025-06-20 09:22:00,1716.6,1716.8,1714.4,1714.4,2786
8,2025-06-20 09:23:00,1714.4,1716.0,1713.6,1715.0,3356
9,2025-06-20 09:24:00,1714.9,1716.2,1714.9,1715.5,1811
10,2025-06-20 09:25:00,1716.3,1716.3,1715.0,1715.2,2129
11,2025-06-20 09:26:00,1715.2,1715.8,1711.7,1712.3,2862
12,2025-06-20 09:27:00,1712.2,1712.7,1711.0,1711.4,2177
13,2025-06-20 09:28:00,1711.9,1714.2,1711.9,1713.0,2982
14,2025-06-20 09:29:00,1713.0,1713.0,1709.1,1709.1,3315
15,2025-06-20 09:30:00,1709.5,1712.0,1709.5,1711.4,6671
16,2025-06-20 09:31:00,1710.7,1712.5,1710.5,1711.8,3683
17,2025-06-20 09:32:00,1711.2,1711.9,1710.1,1710.1,688
18,2025-06-20 09:33:00,1710.0,1711.9,1710.0,1710.7,1917
19,2025-06-20 09:34:00,1710.7,1712.5,1710.6,1711.9,1361
20,2025-06-20 09:35:00,1712.0,1714.8,1712.0,1714.4,2007
21,2025-06-20 09:36:00,1714.5,1714.6,1713.4,1713.5,1673
22,2025-06-20 09:37:00,1713.8,1714.4,1713.5,1713.9,2595
23,2025-06-20 09:38:00,1714.3,1714.3,1712.5,1712.5,2344
24,2025-06-20 09:39:00,1712.8,1713.0,1712.4,1713.0,384
25,2025-06-20 09:40:00,1713.0,1714.0,1713.0,1713.9,1079
26,2025-06-20 09:41:00,1713.5,1714.0,1713.4,1714.0,997
27,2025-06-20 09:42:00,1713.7,1719.0,1713.7,1717.6,3581
28,2025-06-20 09:43:00,1717.6,1718.8,1717.6,1717.8,2750
29,2025-06-20 09:44:00,1717.4,1718.0,1716.2,1717.7,1263
30,2025-06-20 09:45:00,1717.6,1718.9,1717.2,1718.4,2669
31,2025-06-20 09:46:00,1718.1,1720.0,1718.0,1719.1,1940
32,2025-06-20 09:47:00,1719.1,1719.3,1718.6,1719.3,1343
33,2025-06-20 09:48:00,1719.1,1719.5,1718.7,1719.4,1967
34,2025-06-20 09:49:00,1718.9,1720.6,1718.9,1720.0,4734
35,2025-06-20 09:50:00,1719.5,1720.0,1718.0,1718.0,3365
36,2025-06-20 09:51:00,1718.0,1718.5,1716.1,1716.8,8208
37,2025-06-20 09:52:00,1717.1,1717.1,1716.1,1716.1,543
38,2025-06-20 09:53:00,1716.6,1716.6,1713.3,1714.5,3537
39,2025-06-20 09:54:00,1714.9,1715.9,1714.4,1715.9,2057
40,2025-06-20 09:55:00,1715.9,1716.4,1713.5,1714.3,3219
41,2025-06-20 09:56:00,1714.7,1714.8,1713.5,1713.5,562
42,2025-06-20 09:57:00,1714.0,1715.0,1712.9,1713.1,1308
43,2025-06-20 09:58:00,1712.9,1714.6,1712.9,1713.5,1280
44,2025-06-20 09:59:00,1713.5,1713.9,1712.3,1713.6,1089
