,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,29400.0,29450.0,29200.0,29380.0,230
1,2025-06-20 09:16:00,29365.0,29390.0,29335.0,29380.0,158
2,2025-06-20 09:17:00,29385.0,29400.0,29370.0,29395.0,27
3,2025-06-20 09:18:00,29395.0,29415.0,29350.0,29370.0,326
4,2025-06-20 09:19:00,29380.0,29395.0,29345.0,29360.0,79
5,2025-06-20 09:20:00,29345.0,29400.0,29345.0,29370.0,67
6,2025-06-20 09:21:00,29355.0,29420.0,29355.0,29420.0,297
7,2025-06-20 09:22:00,29435.0,29445.0,29400.0,29400.0,96
8,2025-06-20 09:23:00,29375.0,29400.0,29375.0,29400.0,4
9,2025-06-20 09:24:00,29400.0,29400.0,29400.0,29400.0,1
10,2025-06-20 09:25:00,29400.0,29400.0,29370.0,29400.0,55
11,2025-06-20 09:26:00,29385.0,29395.0,29385.0,29395.0,3
12,2025-06-20 09:27:00,29395.0,29400.0,29395.0,29400.0,5
13,2025-06-20 09:28:00,29430.0,29430.0,29405.0,29405.0,5
14,2025-06-20 09:29:00,29430.0,29430.0,29405.0,29410.0,20
15,2025-06-20 09:32:00,29405.0,29405.0,29380.0,29390.0,32
16,2025-06-20 09:33:00,29370.0,29370.0,29365.0,29370.0,5
17,2025-06-20 09:34:00,29370.0,29385.0,29330.0,29330.0,161
18,2025-06-20 09:35:00,29350.0,29360.0,29335.0,29360.0,28
19,2025-06-20 09:36:00,29365.0,29370.0,29360.0,29360.0,4
20,2025-06-20 09:37:00,29340.0,29350.0,29335.0,29340.0,64
21,2025-06-20 09:38:00,29340.0,29350.0,29325.0,29325.0,30
22,2025-06-20 09:39:00,29345.0,29345.0,29325.0,29325.0,4
23,2025-06-20 09:40:00,29320.0,29320.0,29295.0,29315.0,77
24,2025-06-20 09:41:00,29300.0,29355.0,29300.0,29330.0,82
25,2025-06-20 09:42:00,29315.0,29370.0,29315.0,29335.0,21
26,2025-06-20 09:43:00,29330.0,29330.0,29330.0,29330.0,10
27,2025-06-20 09:44:00,29330.0,29330.0,29330.0,29330.0,2
28,2025-06-20 09:45:00,29345.0,29345.0,29345.0,29345.0,1
29,2025-06-20 09:46:00,29345.0,29360.0,29345.0,29360.0,21
30,2025-06-20 09:47:00,29350.0,29360.0,29345.0,29360.0,19
31,2025-06-20 09:48:00,29360.0,29375.0,29360.0,29375.0,12
32,2025-06-20 09:49:00,29360.0,29365.0,29360.0,29365.0,2
33,2025-06-20 09:50:00,29345.0,29360.0,29330.0,29330.0,19
34,2025-06-20 09:51:00,29340.0,29340.0,29280.0,29280.0,50
35,2025-06-20 09:52:00,29280.0,29280.0,29255.0,29255.0,21
36,2025-06-20 09:53:00,29275.0,29275.0,29230.0,29230.0,31
37,2025-06-20 09:54:00,29220.0,29235.0,29220.0,29225.0,14
38,2025-06-20 09:55:00,29235.0,29255.0,29235.0,29255.0,19
39,2025-06-20 09:56:00,29255.0,29255.0,29235.0,29250.0,8
40,2025-06-20 09:57:00,29250.0,29250.0,29220.0,29220.0,32
41,2025-06-20 09:58:00,29210.0,29235.0,29210.0,29235.0,15
42,2025-06-20 09:59:00,29250.0,29250.0,29235.0,29250.0,14
43,2025-06-20 10:01:00,29250.0,29250.0,29240.0,29250.0,17
44,2025-06-20 10:03:00,29255.0,29255.0,29255.0,29255.0,1
45,2025-06-20 10:04:00,29255.0,29255.0,29255.0,29255.0,3
46,2025-06-20 10:08:00,29250.0,29255.0,29250.0,29255.0,5
47,2025-06-20 10:11:00,29245.0,29245.0,29245.0,29245.0,1
48,2025-06-20 10:12:00,29260.0,29285.0,29260.0,29285.0,68
49,2025-06-20 10:13:00,29290.0,29345.0,29290.0,29340.0,184
50,2025-06-20 10:14:00,29355.0,29390.0,29350.0,29360.0,287
51,2025-06-20 10:15:00,29360.0,29375.0,29360.0,29375.0,53
52,2025-06-20 10:17:00,29375.0,29380.0,29360.0,29380.0,94
53,2025-06-20 10:19:00,29365.0,29380.0,29360.0,29380.0,29
54,2025-06-20 10:20:00,29380.0,29390.0,29365.0,29385.0,85
55,2025-06-20 10:21:00,29390.0,29415.0,29390.0,29415.0,213
56,2025-06-20 10:22:00,29415.0,29425.0,29385.0,29415.0,165
57,2025-06-20 10:23:00,29420.0,29420.0,29410.0,29420.0,27
58,2025-06-20 10:24:00,29405.0,29420.0,29405.0,29420.0,3
59,2025-06-20 10:25:00,29410.0,29410.0,29410.0,29410.0,1
60,2025-06-20 10:26:00,29410.0,29415.0,29400.0,29415.0,9
61,2025-06-20 10:27:00,29415.0,29415.0,29400.0,29415.0,4
62,2025-06-20 10:28:00,29400.0,29410.0,29375.0,29405.0,152
63,2025-06-20 10:29:00,29400.0,29410.0,29385.0,29410.0,92
64,2025-06-20 10:30:00,29410.0,29440.0,29410.0,29440.0,113
65,2025-06-20 10:31:00,29440.0,29440.0,29420.0,29420.0,31
66,2025-06-20 10:32:00,29420.0,29440.0,29405.0,29435.0,42
67,2025-06-20 10:33:00,29420.0,29440.0,29420.0,29430.0,13
68,2025-06-20 10:34:00,29440.0,29460.0,29440.0,29455.0,82
69,2025-06-20 10:35:00,29470.0,29470.0,29470.0,29470.0,7
70,2025-06-20 10:36:00,29470.0,29500.0,29455.0,29500.0,131
71,2025-06-20 10:37:00,29505.0,29550.0,29500.0,29540.0,199
72,2025-06-20 10:38:00,29540.0,29555.0,29480.0,29480.0,106
73,2025-06-20 10:39:00,29475.0,29475.0,29430.0,29455.0,37
74,2025-06-20 10:40:00,29460.0,29460.0,29445.0,29445.0,11
75,2025-06-20 10:41:00,29445.0,29460.0,29440.0,29460.0,34
76,2025-06-20 10:42:00,29455.0,29475.0,29455.0,29475.0,55
77,2025-06-20 10:43:00,29480.0,29480.0,29465.0,29465.0,35
78,2025-06-20 10:44:00,29470.0,29470.0,29450.0,29450.0,17
79,2025-06-20 10:46:00,29470.0,29475.0,29455.0,29455.0,117
80,2025-06-20 10:47:00,29480.0,29480.0,29470.0,29470.0,29
81,2025-06-20 10:48:00,29475.0,29480.0,29465.0,29465.0,7
82,2025-06-20 10:49:00,29450.0,29465.0,29430.0,29455.0,63
83,2025-06-20 10:50:00,29455.0,29455.0,29455.0,29455.0,2
84,2025-06-20 10:51:00,29465.0,29465.0,29450.0,29450.0,5
85,2025-06-20 10:52:00,29460.0,29460.0,29460.0,29460.0,2
86,2025-06-20 10:53:00,29460.0,29460.0,29455.0,29455.0,46
87,2025-06-20 10:54:00,29460.0,29460.0,29460.0,29460.0,8
88,2025-06-20 10:55:00,29460.0,29460.0,29450.0,29450.0,2
89,2025-06-20 10:56:00,29460.0,29475.0,29455.0,29455.0,42
90,2025-06-20 10:57:00,29480.0,29495.0,29480.0,29485.0,57
91,2025-06-20 10:58:00,29485.0,29485.0,29480.0,29480.0,3
92,2025-06-20 10:59:00,29480.0,29490.0,29455.0,29490.0,7
93,2025-06-20 11:01:00,29485.0,29530.0,29485.0,29530.0,51
94,2025-06-20 11:02:00,29510.0,29530.0,29510.0,29530.0,10
95,2025-06-20 11:04:00,29510.0,29510.0,29510.0,29510.0,1
96,2025-06-20 11:05:00,29525.0,29525.0,29510.0,29510.0,16
97,2025-06-20 11:06:00,29510.0,29510.0,29500.0,29510.0,70
98,2025-06-20 11:07:00,29510.0,29510.0,29495.0,29510.0,103
99,2025-06-20 11:08:00,29515.0,29515.0,29515.0,29515.0,1
100,2025-06-20 11:09:00,29515.0,29515.0,29515.0,29515.0,4
101,2025-06-20 11:10:00,29500.0,29515.0,29500.0,29515.0,8
102,2025-06-20 11:11:00,29510.0,29515.0,29510.0,29515.0,7
103,2025-06-20 11:12:00,29505.0,29505.0,29435.0,29455.0,181
104,2025-06-20 11:13:00,29455.0,29455.0,29415.0,29440.0,167
105,2025-06-20 11:14:00,29445.0,29485.0,29445.0,29470.0,125
106,2025-06-20 11:15:00,29450.0,29465.0,29450.0,29465.0,6
107,2025-06-20 11:16:00,29465.0,29465.0,29465.0,29465.0,1
108,2025-06-20 11:18:00,29450.0,29465.0,29450.0,29465.0,5
109,2025-06-20 11:19:00,29465.0,29465.0,29465.0,29465.0,4
110,2025-06-20 11:20:00,29465.0,29500.0,29465.0,29485.0,40
111,2025-06-20 11:21:00,29490.0,29510.0,29490.0,29510.0,21
112,2025-06-20 11:22:00,29515.0,29520.0,29495.0,29495.0,15
113,2025-06-20 11:23:00,29490.0,29505.0,29475.0,29505.0,23
114,2025-06-20 11:24:00,29495.0,29500.0,29495.0,29500.0,14
115,2025-06-20 11:25:00,29500.0,29500.0,29495.0,29500.0,20
116,2025-06-20 11:26:00,29500.0,29500.0,29495.0,29495.0,14
117,2025-06-20 11:27:00,29495.0,29500.0,29495.0,29500.0,19
118,2025-06-20 11:28:00,29500.0,29505.0,29480.0,29485.0,22
