,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,4381.0,4382.4,4204.9,4249.0,34432
1,2025-06-20 09:16:00,4248.8,4304.1,4242.4,4278.6,39756
2,2025-06-20 09:17:00,4275.3,4316.7,4275.3,4302.8,12741
3,2025-06-20 09:18:00,4302.8,4305.4,4290.0,4293.8,5438
4,2025-06-20 09:19:00,4297.0,4297.0,4280.0,4295.0,8308
5,2025-06-20 09:20:00,4296.0,4309.4,4295.3,4300.9,3985
6,2025-06-20 09:21:00,4300.5,4303.9,4295.0,4295.0,3857
7,2025-06-20 09:22:00,4294.5,4300.0,4277.6,4284.7,40697
8,2025-06-20 09:23:00,4282.9,4301.2,4277.3,4282.4,34919
9,2025-06-20 09:24:00,4284.3,4287.9,4272.2,4286.9,6927
10,2025-06-20 09:25:00,4285.9,4297.9,4280.5,4297.5,6015
11,2025-06-20 09:26:00,4297.2,4302.8,4293.2,4295.4,4837
12,2025-06-20 09:27:00,4294.4,4297.7,4291.9,4296.7,1714
13,2025-06-20 09:28:00,4296.8,4297.0,4288.0,4288.0,3626
14,2025-06-20 09:29:00,4289.3,4296.6,4285.0,4292.0,3645
15,2025-06-20 09:30:00,4294.8,4301.7,4292.0,4296.0,3871
16,2025-06-20 09:31:00,4295.9,4306.9,4288.0,4305.3,15134
17,2025-06-20 09:32:00,4307.0,4312.2,4294.2,4300.8,8325
18,2025-06-20 09:33:00,4300.0,4304.4,4296.6,4304.0,5846
19,2025-06-20 09:34:00,4304.0,4309.0,4300.1,4307.2,1965
20,2025-06-20 09:35:00,4306.2,4319.0,4306.2,4313.9,4771
21,2025-06-20 09:36:00,4316.5,4316.5,4303.0,4303.0,3153
22,2025-06-20 09:37:00,4303.0,4305.5,4302.3,4303.4,763
23,2025-06-20 09:38:00,4303.3,4310.5,4302.5,4308.3,878
24,2025-06-20 09:39:00,4308.3,4308.3,4304.6,4305.8,373
25,2025-06-20 09:40:00,4305.0,4306.9,4300.0,4301.4,1913
26,2025-06-20 09:41:00,4301.4,4308.0,4301.4,4306.3,568
27,2025-06-20 09:42:00,4304.6,4308.0,4301.3,4307.4,1238
28,2025-06-20 09:43:00,4309.0,4309.0,4304.3,4307.8,662
29,2025-06-20 09:44:00,4307.0,4309.2,4304.7,4308.3,751
30,2025-06-20 09:45:00,4307.1,4312.0,4306.0,4306.0,1555
31,2025-06-20 09:46:00,4305.9,4306.0,4300.0,4300.0,1413
