,Date,Open,High,Low,Close,Volume
0,2025-06-20 09:15:00,3099.9,3117.6,3090.3,3108.6,42814
1,2025-06-20 09:16:00,3107.9,3109.9,3105.1,3106.8,14019
2,2025-06-20 09:17:00,3106.4,3109.5,3105.2,3108.4,6569
3,2025-06-20 09:18:00,3108.8,3116.9,3108.8,3114.7,15664
4,2025-06-20 09:19:00,3114.7,3119.0,3112.1,3116.1,14905
5,2025-06-20 09:20:00,3117.0,3124.0,3116.4,3124.0,27806
6,2025-06-20 09:21:00,3123.1,3129.0,3117.2,3121.3,43206
7,2025-06-20 09:22:00,3122.0,3125.0,3120.6,3124.0,18462
8,2025-06-20 09:23:00,3124.0,3127.7,3122.3,3127.0,71097
9,2025-06-20 09:24:00,3126.8,3127.0,3122.4,3124.5,12492
10,2025-06-20 09:25:00,3124.5,3126.3,3118.2,3122.7,17485
11,2025-06-20 09:26:00,3123.6,3124.0,3119.4,3120.9,9021
12,2025-06-20 09:27:00,3122.3,3122.3,3117.1,3120.9,11880
13,2025-06-20 09:28:00,3120.1,3123.1,3119.8,3122.0,6371
14,2025-06-20 09:29:00,3122.8,3123.1,3119.0,3120.0,6541
15,2025-06-20 09:30:00,3120.2,3127.0,3118.2,3125.9,72624
16,2025-06-20 09:31:00,3125.7,3128.9,3124.1,3126.2,18657
17,2025-06-20 09:32:00,3127.0,3127.8,3120.0,3121.0,11284
18,2025-06-20 09:33:00,3120.5,3127.0,3120.4,3127.0,10004
19,2025-06-20 09:34:00,3126.9,3128.0,3123.9,3125.4,14010
20,2025-06-20 09:35:00,3126.9,3129.0,3125.0,3128.0,16076
21,2025-06-20 09:36:00,3129.0,3131.0,3128.0,3129.0,24838
22,2025-06-20 09:37:00,3128.9,3129.5,3127.0,3128.2,6526
23,2025-06-20 09:38:00,3127.6,3127.6,3125.0,3126.3,11136
24,2025-06-20 09:39:00,3127.0,3130.0,3126.3,3128.1,13615
25,2025-06-20 09:40:00,3129.0,3133.5,3127.7,3131.0,29431
26,2025-06-20 09:41:00,3131.0,3133.0,3129.5,3133.0,10764
27,2025-06-20 09:42:00,3132.0,3134.0,3131.0,3131.9,16785
28,2025-06-20 09:43:00,3131.3,3132.0,3125.6,3132.0,29012
29,2025-06-20 09:44:00,3131.7,3137.0,3130.1,3135.4,86127
30,2025-06-20 09:45:00,3135.4,3139.5,3134.5,3138.0,23195
31,2025-06-20 09:46:00,3139.0,3141.0,3137.9,3140.0,22824
32,2025-06-20 09:47:00,3140.0,3144.2,3139.7,3144.2,18736
33,2025-06-20 09:48:00,3143.1,3145.0,3142.3,3144.8,20044
34,2025-06-20 09:49:00,3144.8,3147.6,3144.0,3145.3,26399
35,2025-06-20 09:50:00,3145.3,3149.0,3145.0,3146.3,23432
36,2025-06-20 09:51:00,3146.3,3148.0,3145.1,3146.9,15157
37,2025-06-20 09:52:00,3146.9,3152.0,3146.9,3151.3,35363
38,2025-06-20 09:53:00,3152.0,3153.8,3148.5,3149.1,15486
39,2025-06-20 09:54:00,3149.3,3154.9,3149.1,3154.7,21141
40,2025-06-20 09:55:00,3154.0,3159.0,3153.1,3157.0,35378
41,2025-06-20 09:56:00,3157.5,3158.6,3155.0,3156.0,16169
42,2025-06-20 09:57:00,3157.0,3160.0,3155.9,3158.3,16720
43,2025-06-20 09:58:00,3159.5,3162.0,3158.3,3160.9,31606
44,2025-06-20 09:59:00,3161.0,3162.0,3159.8,3160.2,18414
45,2025-06-20 10:00:00,3161.4,3165.0,3160.3,3163.3,22777
46,2025-06-20 10:01:00,3164.8,3165.0,3155.6,3159.6,24420
47,2025-06-20 10:02:00,3159.6,3160.0,3155.0,3157.9,18409
48,2025-06-20 10:03:00,3156.7,3161.0,3155.5,3159.8,18254
49,2025-06-20 10:04:00,3159.6,3163.0,3158.4,3162.4,12460
50,2025-06-20 10:05:00,3162.1,3163.0,3160.0,3160.0,11901
51,2025-06-20 10:06:00,3160.4,3162.0,3159.0,3159.6,10690
52,2025-06-20 10:07:00,3159.2,3161.5,3157.0,3161.5,11990
53,2025-06-20 10:08:00,3161.3,3162.0,3157.2,3161.5,7243
54,2025-06-20 10:09:00,3161.9,3164.5,3160.4,3164.1,13601
55,2025-06-20 10:10:00,3163.9,3165.0,3161.2,3161.3,65456
56,2025-06-20 10:11:00,3162.4,3162.5,3156.0,3158.4,12733
57,2025-06-20 10:12:00,3159.0,3162.5,3158.8,3160.7,8680
58,2025-06-20 10:13:00,3160.3,3162.9,3160.0,3162.6,6258
59,2025-06-20 10:14:00,3162.5,3162.6,3160.1,3161.0,6849
60,2025-06-20 10:15:00,3161.1,3162.9,3160.7,3162.9,7382
61,2025-06-20 10:16:00,3162.0,3164.8,3161.9,3164.3,9122
62,2025-06-20 10:17:00,3164.3,3168.8,3164.3,3168.0,34235
63,2025-06-20 10:18:00,3168.2,3173.0,3168.0,3171.1,39309
64,2025-06-20 10:19:00,3170.1,3172.7,3170.0,3171.5,13353
65,2025-06-20 10:20:00,3170.5,3173.0,3168.2,3169.0,15791
66,2025-06-20 10:21:00,3168.4,3171.3,3168.0,3168.7,11653
67,2025-06-20 10:22:00,3168.7,3170.3,3168.0,3169.0,8764
68,2025-06-20 10:23:00,3168.9,3170.0,3166.0,3167.6,11076
69,2025-06-20 10:24:00,3168.0,3171.9,3167.6,3170.5,12453
70,2025-06-20 10:25:00,3170.5,3172.8,3170.5,3172.8,6866
71,2025-06-20 10:26:00,3172.5,3173.0,3168.0,3169.3,13900
72,2025-06-20 10:27:00,3168.9,3171.8,3168.9,3171.0,8127
73,2025-06-20 10:28:00,3170.9,3171.0,3166.0,3166.0,8369
74,2025-06-20 10:29:00,3166.0,3168.0,3166.0,3166.5,9840
75,2025-06-20 10:30:00,3166.5,3168.0,3166.0,3166.6,11005
76,2025-06-20 10:31:00,3166.5,3168.0,3166.2,3167.2,12882
77,2025-06-20 10:32:00,3167.1,3168.0,3162.7,3168.0,12781
78,2025-06-20 10:33:00,3167.6,3168.0,3162.7,3163.5,11400
79,2025-06-20 10:34:00,3163.4,3164.6,3162.6,3163.3,8869
80,2025-06-20 10:35:00,3163.3,3165.0,3163.3,3165.0,7386
81,2025-06-20 10:36:00,3164.6,3165.0,3164.0,3165.0,5792
82,2025-06-20 10:37:00,3164.6,3165.0,3163.1,3163.1,7692
83,2025-06-20 10:38:00,3163.3,3164.0,3163.0,3163.2,6690
84,2025-06-20 10:39:00,3163.3,3165.0,3163.2,3164.5,6632
85,2025-06-20 10:40:00,3164.4,3165.0,3163.7,3165.0,9260
86,2025-06-20 10:41:00,3165.0,3165.0,3164.3,3164.8,5014
87,2025-06-20 10:42:00,3164.8,3165.0,3164.1,3164.2,5282
