Timestamp,LTP,BidQty,AskQty
2025-06-06 12:35:47.213461,926.6,330,270
2025-06-06 12:35:47.213905,927.45,300,300
2025-06-06 12:35:48.065454,927.95,300,300
2025-06-06 12:35:48.404185,927.95,330,270
2025-06-06 12:35:49.608045,928.0,360,270
2025-06-06 12:35:49.662480,928.0,360,270
2025-06-06 12:35:50.809520,928.0,480,330
2025-06-06 12:35:52.017263,926.6,480,300
2025-06-06 12:35:52.071493,928.0,480,300
2025-06-06 12:35:54.621807,929.35,480,300
2025-06-06 12:35:54.626072,929.0,210,630
2025-06-06 12:35:54.627880,929.7,210,630
2025-06-06 12:35:54.628898,929.75,330,480
2025-06-06 12:35:55.071774,929.75,330,480
2025-06-06 12:35:55.815114,929.75,330,600
2025-06-06 12:35:57.021174,929.75,300,540
2025-06-06 12:35:58.233062,929.75,300,750
2025-06-06 12:35:59.422810,928.0,300,480
2025-06-06 12:35:59.469149,928.0,300,480
2025-06-06 12:36:00.434760,928.0,300,480
2025-06-06 12:36:00.823216,929.8,360,300
2025-06-06 12:36:01.068172,929.8,360,300
2025-06-06 12:36:02.027282,929.8,480,510
2025-06-06 12:36:02.667429,926.4,480,510
2025-06-06 12:36:03.067909,927.9,480,510
2025-06-06 12:36:03.236306,927.9,240,150
2025-06-06 12:36:04.276879,927.9,240,150
2025-06-06 12:36:04.440484,927.9,450,300
2025-06-06 12:36:05.275782,927.45,450,300
2025-06-06 12:36:05.630554,927.45,300,240
2025-06-06 12:36:06.834672,927.45,270,360
2025-06-06 12:36:07.069862,928.0,270,360
2025-06-06 12:36:08.070862,928.65,270,360
2025-06-06 12:36:08.239862,928.2,450,540
2025-06-06 12:36:09.071543,928.85,450,540
2025-06-06 12:36:09.449142,928.85,270,270
2025-06-06 12:36:10.072144,928.85,270,270
2025-06-06 12:36:10.640047,926.35,390,270
2025-06-06 12:36:11.077619,917.95,390,270
2025-06-06 12:36:11.838404,923.45,390,300
2025-06-06 12:36:12.074313,921.05,390,300
2025-06-06 12:36:13.245918,921.05,240,240
2025-06-06 12:36:14.442320,921.5,210,330
2025-06-06 12:36:14.476841,921.5,210,330
2025-06-06 12:36:15.076085,922.75,210,330
2025-06-06 12:36:15.642926,922.75,750,390
2025-06-06 12:36:16.843453,922.75,270,390
2025-06-06 12:36:17.278047,921.85,270,390
2025-06-06 12:36:18.046753,921.8,270,330
2025-06-06 12:36:18.078555,921.8,270,330
2025-06-06 12:36:19.257523,921.8,210,420
2025-06-06 12:36:20.469977,921.8,390,480
2025-06-06 12:36:21.287378,921.3,390,480
2025-06-06 12:36:21.850177,921.75,240,450
2025-06-06 12:36:22.081238,921.75,240,450
2025-06-06 12:36:23.051834,924.0,180,270
2025-06-06 12:36:23.081082,924.0,180,270
2025-06-06 12:36:24.085457,924.0,180,270
2025-06-06 12:36:24.254111,924.0,270,300
2025-06-06 12:36:25.083013,922.75,270,300
2025-06-06 12:36:25.454166,922.75,390,360
2025-06-06 12:36:26.657243,922.75,540,330
2025-06-06 12:36:27.980370,922.75,510,210
2025-06-06 12:36:28.084282,922.2,510,210
2025-06-06 12:36:29.066708,921.85,450,300
2025-06-06 12:36:29.100964,921.85,450,300
2025-06-06 12:36:30.265117,921.85,690,240
2025-06-06 12:36:30.432586,921.85,690,240
2025-06-06 12:36:31.286886,921.85,690,240
2025-06-06 12:36:31.464541,921.9,540,330
2025-06-06 12:36:32.088596,921.9,540,330
2025-06-06 12:36:32.667524,921.9,330,570
2025-06-06 12:36:33.887122,921.75,330,570
2025-06-06 12:36:34.066918,924.0,330,450
2025-06-06 12:36:34.086437,924.0,330,450
2025-06-06 12:36:35.087021,921.75,330,450
2025-06-06 12:36:35.268582,921.75,360,450
2025-06-06 12:36:36.470713,921.75,420,480
2025-06-06 12:36:37.674262,921.75,540,420
2025-06-06 12:36:38.493158,921.4,540,420
2025-06-06 12:36:38.877941,921.4,510,240
2025-06-06 12:36:39.090617,922.3,510,240
2025-06-06 12:36:40.078058,922.3,270,360
2025-06-06 12:36:40.292964,920.0,270,360
2025-06-06 12:36:41.306389,919.6,270,360
2025-06-06 12:36:41.484013,919.65,180,330
2025-06-06 12:36:42.092639,919.65,180,330
2025-06-06 12:36:42.679281,919.65,270,270
2025-06-06 12:36:43.292920,920.4,270,270
2025-06-06 12:36:43.886229,918.55,480,390
2025-06-06 12:36:44.098523,918.55,480,390
2025-06-06 12:36:45.083886,918.65,360,450
2025-06-06 12:36:45.093748,918.65,360,450
2025-06-06 12:36:46.299481,918.65,420,300
2025-06-06 12:36:47.685827,918.65,360,480
2025-06-06 12:36:48.511589,918.4,360,480
2025-06-06 12:36:48.888022,918.15,420,390
2025-06-06 12:36:49.097532,918.15,420,390
2025-06-06 12:36:50.091425,920.4,390,570
2025-06-06 12:36:50.097600,920.4,390,570
2025-06-06 12:36:51.098349,919.45,390,570
2025-06-06 12:36:51.293160,919.45,510,360
2025-06-06 12:36:52.503672,919.45,960,360
2025-06-06 12:36:53.893758,919.45,690,240
2025-06-06 12:36:54.702202,921.65,690,240
2025-06-06 12:36:55.103192,922.65,690,240
2025-06-06 12:36:55.103779,922.65,300,390
2025-06-06 12:36:56.109716,920.15,300,390
2025-06-06 12:36:56.299396,920.15,270,210
2025-06-06 12:36:57.102610,918.65,270,210
2025-06-06 12:36:57.653412,918.65,420,360
2025-06-06 12:36:58.907270,921.3,150,330
2025-06-06 12:36:58.907820,921.3,150,330
2025-06-06 12:36:59.704090,921.75,150,330
2025-06-06 12:37:00.103555,921.75,210,300
2025-06-06 12:37:00.304470,920.85,210,300
2025-06-06 12:37:00.431662,920.85,210,300
2025-06-06 12:37:01.305355,920.85,180,510
2025-06-06 12:37:02.304585,922.0,180,510
2025-06-06 12:37:02.519309,922.0,300,390
2025-06-06 12:37:03.106220,922.2,300,390
2025-06-06 12:37:03.712708,922.2,300,480
2025-06-06 12:37:04.707728,921.5,300,480
2025-06-06 12:37:04.914534,921.5,210,300
2025-06-06 12:37:06.113990,921.5,300,300
2025-06-06 12:37:07.027397,921.5,300,300
2025-06-06 12:37:07.315482,921.5,240,300
2025-06-06 12:37:08.518162,922.65,240,300
2025-06-06 12:37:08.526796,922.65,390,900
2025-06-06 12:37:09.916260,922.65,360,960
2025-06-06 12:37:11.120521,922.65,330,540
2025-06-06 12:37:12.321356,922.65,180,990
2025-06-06 12:37:13.531254,922.65,540,990
2025-06-06 12:37:13.713745,924.0,540,990
2025-06-06 12:37:14.732376,924.0,270,360
2025-06-06 12:37:15.311195,924.95,270,360
2025-06-06 12:37:15.930180,924.95,210,450
2025-06-06 12:37:16.112154,925.0,210,450
2025-06-06 12:37:17.113092,927.75,210,450
2025-06-06 12:37:17.327124,927.75,480,420
2025-06-06 12:37:18.533002,927.75,360,330
2025-06-06 12:37:19.115599,927.5,360,330
2025-06-06 12:37:19.737681,927.5,390,360
2025-06-06 12:37:20.935284,927.5,390,450
2025-06-06 12:37:22.138122,927.5,270,300
2025-06-06 12:37:23.545210,927.5,780,210
2025-06-06 12:37:24.721718,927.05,780,210
2025-06-06 12:37:24.740604,927.05,570,360
2025-06-06 12:37:25.319963,928.0,570,360
2025-06-06 12:37:25.940477,928.0,360,1020
2025-06-06 12:37:27.142934,928.0,330,990
2025-06-06 12:37:27.726263,930.0,330,990
2025-06-06 12:37:28.346609,930.0,300,660
2025-06-06 12:37:28.768000,930.95,300,660
2025-06-06 12:37:29.125658,931.0,300,660
2025-06-06 12:37:29.747247,931.0,360,480
2025-06-06 12:37:30.170645,931.0,360,480
2025-06-06 12:37:30.438519,931.0,360,480
2025-06-06 12:37:30.950274,929.85,390,240
2025-06-06 12:37:31.121848,929.4,390,240
2025-06-06 12:37:32.122655,928.55,390,240
2025-06-06 12:37:32.150889,928.55,210,450
2025-06-06 12:37:33.123160,930.85,210,450
2025-06-06 12:37:33.354945,930.85,330,420
2025-06-06 12:37:34.330159,930.75,330,420
2025-06-06 12:37:34.555587,930.5,360,330
2025-06-06 12:37:35.124776,930.1,360,330
2025-06-06 12:37:35.954039,927.95,540,390
2025-06-06 12:37:36.123790,927.95,540,390
2025-06-06 12:37:37.130922,927.45,540,390
2025-06-06 12:37:37.156159,927.45,390,270
2025-06-06 12:37:38.125347,931.0,390,270
2025-06-06 12:37:38.364865,931.0,390,750
2025-06-06 12:37:39.131971,932.4,390,750
2025-06-06 12:37:39.562101,932.4,240,450
2025-06-06 12:37:40.766560,932.4,330,780
2025-06-06 12:37:42.164103,932.4,270,270
2025-06-06 12:37:42.927640,932.35,270,270
2025-06-06 12:37:43.366486,932.35,300,540
2025-06-06 12:37:43.933575,927.35,300,540
2025-06-06 12:37:44.128905,927.75,300,540
2025-06-06 12:37:44.569870,930.45,300,540
2025-06-06 12:37:45.129143,930.45,300,540
2025-06-06 12:37:45.772460,930.45,300,510
2025-06-06 12:37:46.387825,932.35,300,510
2025-06-06 12:37:46.974040,930.2,270,630
2025-06-06 12:37:47.130644,930.2,270,630
2025-06-06 12:37:48.373494,930.2,210,390
2025-06-06 12:37:48.553410,932.4,210,390
2025-06-06 12:37:49.576327,932.4,480,510
2025-06-06 12:37:50.332880,932.4,480,510
2025-06-06 12:37:50.778975,932.4,270,600
2025-06-06 12:37:51.737794,931.2,270,600
2025-06-06 12:37:51.980556,931.2,360,600
2025-06-06 12:37:53.183396,931.2,210,510
2025-06-06 12:37:54.385878,931.2,300,300
2025-06-06 12:37:55.784284,931.2,240,420
2025-06-06 12:37:55.940254,930.0,240,420
2025-06-06 12:37:56.137686,929.7,240,420
2025-06-06 12:37:56.989323,929.7,360,300
2025-06-06 12:37:58.139625,929.6,360,300
2025-06-06 12:37:58.193891,929.6,570,420
2025-06-06 12:37:59.139782,931.8,570,420
2025-06-06 12:37:59.401057,931.8,300,330
2025-06-06 12:38:00.341982,929.85,300,330
2025-06-06 12:38:00.437076,929.85,300,330
2025-06-06 12:38:00.791567,929.85,300,330
2025-06-06 12:38:01.747928,932.2,300,330
2025-06-06 12:38:01.999382,933.0,390,780
2025-06-06 12:38:02.141445,933.0,390,780
2025-06-06 12:38:03.201744,933.0,210,870
2025-06-06 12:38:04.142782,932.2,210,870
2025-06-06 12:38:04.402358,932.2,270,720
2025-06-06 12:38:05.601518,932.2,300,840
2025-06-06 12:38:06.143577,932.15,300,840
2025-06-06 12:38:06.808398,932.15,240,750
2025-06-06 12:38:07.144325,932.15,240,750
2025-06-06 12:38:08.019817,932.15,390,840
2025-06-06 12:38:08.343776,931.0,390,840
2025-06-06 12:38:09.409569,931.0,240,720
2025-06-06 12:38:10.611517,931.0,420,810
2025-06-06 12:38:11.813232,933.0,420,870
2025-06-06 12:38:11.945181,934.0,420,870
2025-06-06 12:38:12.345828,933.9,420,870
2025-06-06 12:38:13.024703,935.75,360,360
2025-06-06 12:38:13.146472,935.75,360,360
2025-06-06 12:38:14.153513,936.0,360,360
2025-06-06 12:38:14.228519,936.0,240,300
2025-06-06 12:38:15.169679,937.8,240,300
2025-06-06 12:38:15.647715,935.1,330,690
2025-06-06 12:38:16.183920,936.3,330,690
2025-06-06 12:38:16.826516,935.0,330,240
2025-06-06 12:38:17.150068,937.2,330,240
2025-06-06 12:38:17.822173,937.2,810,780
2025-06-06 12:38:18.151424,935.35,810,780
2025-06-06 12:38:19.153071,937.7,810,780
2025-06-06 12:38:19.284061,937.7,240,510
2025-06-06 12:38:20.151741,935.8,240,510
2025-06-06 12:38:20.426965,937.15,300,420
2025-06-06 12:38:21.153908,938.55,300,420
2025-06-06 12:38:21.626397,938.7,330,1350
2025-06-06 12:38:22.152273,938.25,330,1350
2025-06-06 12:38:22.829996,937.35,360,300
2025-06-06 12:38:23.162064,937.4,360,300
2025-06-06 12:38:24.043547,938.7,390,330
2025-06-06 12:38:24.155498,938.7,390,330
2025-06-06 12:38:25.423835,938.7,360,390
2025-06-06 12:38:25.557137,939.0,360,390
2025-06-06 12:38:26.228167,938.3,360,390
2025-06-06 12:38:26.696548,938.3,390,1140
2025-06-06 12:38:27.878931,939.8,480,1140
2025-06-06 12:38:27.961699,939.8,480,1140
2025-06-06 12:38:28.620064,940.8,480,1140
2025-06-06 12:38:29.109006,941.35,360,330
2025-06-06 12:38:29.179952,941.35,360,330
2025-06-06 12:38:30.196312,941.8,360,330
2025-06-06 12:38:30.250643,941.8,390,270
2025-06-06 12:38:30.433298,941.8,390,270
2025-06-06 12:38:31.215605,941.2,390,270
2025-06-06 12:38:31.473332,941.9,870,420
2025-06-06 12:38:32.158962,941.85,870,420
2025-06-06 12:38:32.646052,943.95,420,210
2025-06-06 12:38:33.159688,941.45,420,210
2025-06-06 12:38:34.365375,943.0,450,330
2025-06-06 12:38:34.373308,943.0,450,330
2025-06-06 12:38:35.186639,941.15,450,330
2025-06-06 12:38:35.258751,941.15,390,180
2025-06-06 12:38:36.165476,943.45,390,180
2025-06-06 12:38:36.451740,943.2,750,540
2025-06-06 12:38:37.161722,941.05,750,540
2025-06-06 12:38:37.653003,942.5,450,540
2025-06-06 12:38:38.161767,942.3,450,540
2025-06-06 12:38:38.860333,942.3,420,480
2025-06-06 12:38:39.163595,941.0,420,480
2025-06-06 12:38:40.162909,942.9,420,480
2025-06-06 12:38:40.255271,942.9,210,270
2025-06-06 12:38:41.163332,942.95,210,270
2025-06-06 12:38:41.461031,941.0,360,450
2025-06-06 12:38:42.164218,941.0,360,450
2025-06-06 12:38:42.661188,941.15,570,510
2025-06-06 12:38:43.164882,941.2,570,510
2025-06-06 12:38:43.864254,940.0,450,240
2025-06-06 12:38:44.170255,938.3,450,240
2025-06-06 12:38:45.071277,937.2,240,270
2025-06-06 12:38:45.166329,937.2,240,270
2025-06-06 12:38:46.166639,937.65,240,270
2025-06-06 12:38:46.273715,937.65,210,300
2025-06-06 12:38:47.167730,940.2,210,300
2025-06-06 12:38:47.668799,939.95,180,450
2025-06-06 12:38:48.168577,937.85,180,450
2025-06-06 12:38:48.874533,937.85,330,270
2025-06-06 12:38:49.170639,939.6,330,270
2025-06-06 12:38:50.075274,936.85,450,240
2025-06-06 12:38:50.170901,936.85,450,240
2025-06-06 12:38:51.171815,923.15,450,240
2025-06-06 12:38:51.277215,921.5,570,390
2025-06-06 12:38:52.181371,918.1,570,390
2025-06-06 12:38:52.479450,921.1,300,330
2025-06-06 12:38:53.174494,922.0,300,330
2025-06-06 12:38:53.878243,923.9,510,300
2025-06-06 12:38:54.174805,923.9,510,300
2025-06-06 12:38:55.081874,926.95,390,270
2025-06-06 12:38:55.174247,926.95,390,270
2025-06-06 12:38:56.176382,926.9,390,270
2025-06-06 12:38:56.284209,926.9,210,390
2025-06-06 12:38:57.487167,926.9,360,210
2025-06-06 12:38:57.981500,926.9,360,210
2025-06-06 12:38:58.381069,924.3,360,210
2025-06-06 12:38:58.893829,924.3,240,360
2025-06-06 12:38:59.387647,924.1,240,360
2025-06-06 12:39:00.095436,924.1,270,330
2025-06-06 12:39:00.177711,924.1,270,330
2025-06-06 12:39:00.436729,924.1,270,330
2025-06-06 12:39:01.178799,923.2,270,330
2025-06-06 12:39:01.291336,923.2,270,300
2025-06-06 12:39:02.178229,925.2,270,300
2025-06-06 12:39:02.500420,925.2,210,300
2025-06-06 12:39:03.179555,922.5,210,300
2025-06-06 12:39:03.894800,924.3,300,240
2025-06-06 12:39:04.182723,920.55,300,240
2025-06-06 12:39:05.096424,923.15,270,420
2025-06-06 12:39:05.247868,922.3,270,420
2025-06-06 12:39:06.183900,923.45,270,420
2025-06-06 12:39:06.311162,923.45,330,180
2025-06-06 12:39:07.230825,925.1,330,180
2025-06-06 12:39:07.512416,922.6,240,360
2025-06-06 12:39:08.196909,922.6,240,360
2025-06-06 12:39:08.904628,923.6,390,300
2025-06-06 12:39:09.186401,923.6,390,300
2025-06-06 12:39:10.104657,919.2,540,210
2025-06-06 12:39:10.185444,919.2,540,210
2025-06-06 12:39:11.197106,919.65,540,210
2025-06-06 12:39:11.307181,919.65,690,210
2025-06-06 12:39:12.183573,918.0,690,210
2025-06-06 12:39:12.522059,917.6,300,390
2025-06-06 12:39:13.231125,917.0,300,390
2025-06-06 12:39:13.911080,916.7,270,390
2025-06-06 12:39:14.185655,916.7,270,390
2025-06-06 12:39:15.113216,914.1,210,390
2025-06-06 12:39:15.184910,914.1,210,390
2025-06-06 12:39:16.189500,916.7,210,390
2025-06-06 12:39:16.316928,916.7,510,450
2025-06-06 12:39:17.188616,917.3,510,450
2025-06-06 12:39:17.528511,915.2,330,360
2025-06-06 12:39:18.191553,915.2,330,360
2025-06-06 12:39:18.730764,915.35,210,300
2025-06-06 12:39:19.193177,915.35,210,300
2025-06-06 12:39:19.933202,920.0,330,210
2025-06-06 12:39:20.188697,922.95,330,210
2025-06-06 12:39:21.194648,920.25,330,210
2025-06-06 12:39:21.320990,920.25,300,390
2025-06-06 12:39:22.190166,919.15,300,390
2025-06-06 12:39:22.537805,919.15,390,270
2025-06-06 12:39:23.193969,920.4,390,270
2025-06-06 12:39:23.731974,917.75,540,330
2025-06-06 12:39:24.193174,918.8,540,330
2025-06-06 12:39:24.929646,918.85,540,390
2025-06-06 12:39:25.193910,918.85,540,390
2025-06-06 12:39:26.198119,919.8,540,390
2025-06-06 12:39:26.328982,919.8,600,390
2025-06-06 12:39:27.194188,917.7,600,390
2025-06-06 12:39:27.541669,920.55,180,240
2025-06-06 12:39:28.297029,920.3,180,240
2025-06-06 12:39:28.745906,920.75,180,300
2025-06-06 12:39:29.195687,920.75,180,300
2025-06-06 12:39:29.937212,919.0,510,420
2025-06-06 12:39:30.196798,917.6,510,420
2025-06-06 12:39:30.446455,917.6,510,420
2025-06-06 12:39:31.197439,917.15,510,420
2025-06-06 12:39:31.336195,917.15,330,210
2025-06-06 12:39:32.196493,917.3,330,210
2025-06-06 12:39:32.548909,917.3,270,240
2025-06-06 12:39:33.238324,915.05,270,240
2025-06-06 12:39:33.741452,915.3,210,180
2025-06-06 12:39:34.201107,918.0,210,180
2025-06-06 12:39:34.944136,918.0,270,300
2025-06-06 12:39:35.199123,915.45,270,300
2025-06-06 12:39:36.201122,917.45,270,300
2025-06-06 12:39:36.341714,917.45,210,270
2025-06-06 12:39:37.200113,916.6,210,270
2025-06-06 12:39:37.552094,916.6,300,450
2025-06-06 12:39:38.201651,913.45,300,450
2025-06-06 12:39:38.748174,913.9,510,270
2025-06-06 12:39:39.201599,913.9,510,270
2025-06-06 12:39:39.950849,913.9,210,300
2025-06-06 12:39:40.201920,913.9,210,300
2025-06-06 12:39:41.205187,911.65,210,300
2025-06-06 12:39:41.349957,911.65,600,360
2025-06-06 12:39:42.205278,910.1,600,360
2025-06-06 12:39:42.563624,910.0,750,510
2025-06-06 12:39:43.208814,907.05,750,510
2025-06-06 12:39:43.756576,907.0,150,270
2025-06-06 12:39:44.206531,906.05,150,270
2025-06-06 12:39:44.957804,907.2,360,510
2025-06-06 12:39:45.207399,908.95,360,510
2025-06-06 12:39:46.160056,906.0,300,390
2025-06-06 12:39:46.210825,906.0,300,390
2025-06-06 12:39:47.212996,906.5,300,390
2025-06-06 12:39:47.567294,903.9,240,300
2025-06-06 12:39:48.216427,903.85,240,300
2025-06-06 12:39:48.775906,904.4,210,420
2025-06-06 12:39:49.211131,903.15,210,420
2025-06-06 12:39:49.967057,905.2,330,360
2025-06-06 12:39:50.212333,906.9,330,360
2025-06-06 12:39:51.169689,905.55,240,240
2025-06-06 12:39:51.253933,905.45,240,240
2025-06-06 12:39:52.218636,908.85,240,240
2025-06-06 12:39:52.572803,908.65,270,270
2025-06-06 12:39:53.218028,908.65,270,270
2025-06-06 12:39:53.773505,908.95,300,300
2025-06-06 12:39:54.220306,908.55,300,300
2025-06-06 12:39:54.973207,908.2,360,450
2025-06-06 12:39:55.224528,908.7,360,450
2025-06-06 12:39:56.174994,908.2,270,420
2025-06-06 12:39:56.225926,908.2,270,420
2025-06-06 12:39:57.381731,908.2,690,360
2025-06-06 12:39:58.227869,913.2,690,360
2025-06-06 12:39:58.776657,913.2,750,270
2025-06-06 12:39:59.230433,911.5,750,270
2025-06-06 12:39:59.979236,910.35,240,240
2025-06-06 12:40:00.224507,910.35,240,240
2025-06-06 12:40:00.435677,910.35,240,240
2025-06-06 12:40:01.182243,907.45,540,270
2025-06-06 12:40:01.224559,907.45,540,270
2025-06-06 12:40:02.223465,910.3,540,270
2025-06-06 12:40:02.383901,910.3,450,600
2025-06-06 12:40:03.229729,907.0,450,600
2025-06-06 12:40:03.588164,907.0,690,480
2025-06-06 12:40:04.223482,907.75,690,480
2025-06-06 12:40:04.986532,908.25,600,420
2025-06-06 12:40:05.232950,907.15,600,420
2025-06-06 12:40:06.191152,905.0,300,240
2025-06-06 12:40:06.230081,905.0,300,240
2025-06-06 12:40:07.231818,905.95,300,240
2025-06-06 12:40:07.392609,906.0,210,360
2025-06-06 12:40:08.234742,906.0,210,360
2025-06-06 12:40:08.593082,905.6,360,270
2025-06-06 12:40:09.236498,908.2,360,270
2025-06-06 12:40:09.812192,905.1,540,360
2025-06-06 12:40:10.227772,907.15,540,360
2025-06-06 12:40:10.999297,905.0,270,270
2025-06-06 12:40:11.451405,905.0,270,270
2025-06-06 12:40:12.236090,905.25,270,270
2025-06-06 12:40:12.403139,905.25,390,270
2025-06-06 12:40:13.599496,905.25,270,390
2025-06-06 12:40:14.424952,902.3,270,390
2025-06-06 12:40:14.801669,902.3,660,240
2025-06-06 12:40:15.230571,904.05,660,240
2025-06-06 12:40:16.004682,904.6,210,390
2025-06-06 12:40:16.234503,904.6,210,390
2025-06-06 12:40:17.207587,902.25,360,390
2025-06-06 12:40:17.233345,902.25,360,390
2025-06-06 12:40:18.234803,904.05,360,390
2025-06-06 12:40:18.407710,904.05,270,330
2025-06-06 12:40:19.289511,909.0,270,330
2025-06-06 12:40:19.807175,905.45,750,390
2025-06-06 12:40:20.429254,905.45,750,390
2025-06-06 12:40:21.055801,905.45,390,480
2025-06-06 12:40:21.426642,906.65,390,480
2025-06-06 12:40:22.218873,905.1,180,300
2025-06-06 12:40:22.241678,905.1,180,300
2025-06-06 12:40:23.237276,905.0,180,300
2025-06-06 12:40:23.413320,905.0,570,360
2025-06-06 12:40:24.281701,908.9,570,360
2025-06-06 12:40:24.617426,896.7,300,360
2025-06-06 12:40:25.284032,897.2,300,360
2025-06-06 12:40:26.024385,895.05,210,390
2025-06-06 12:40:26.249887,895.3,210,390
2025-06-06 12:40:27.225365,893.25,210,270
2025-06-06 12:40:27.246191,893.25,210,270
2025-06-06 12:40:28.249226,892.05,210,270
2025-06-06 12:40:28.426114,892.05,390,240
2025-06-06 12:40:29.244816,892.0,390,240
2025-06-06 12:40:29.623788,890.9,810,390
2025-06-06 12:40:30.243511,890.6,810,390
2025-06-06 12:40:30.442372,890.6,810,390
2025-06-06 12:40:31.037225,890.55,810,330
