Timestamp,LTP,BidQty,AskQty
2025-06-09 09:55:59.696339,56919.15,-10,0
2025-06-09 09:56:00.081326,56920.2,-10,0
2025-06-09 09:56:00.579670,56918.2,-10,0
2025-06-09 09:56:01.078426,56919.8,-10,0
2025-06-09 09:56:01.780174,56917.3,-10,0
2025-06-09 09:56:05.545476,56916.9,-10,0
2025-06-09 09:56:05.545723,56918.0,-10,0
2025-06-09 09:56:05.545825,56920.45,-10,0
2025-06-09 09:56:05.545921,56918.5,-10,0
2025-06-09 09:56:05.546005,56918.95,-10,0
2025-06-09 09:56:05.546084,56920.65,-10,0
2025-06-09 09:56:05.546162,56918.95,-10,0
2025-06-09 09:56:05.574558,56918.4,-10,0
2025-06-09 09:56:09.695269,56916.2,-10,0
2025-06-09 09:56:09.695856,56917.9,-10,0
2025-06-09 09:56:09.696255,56918.55,-10,0
2025-06-09 09:56:09.696625,56917.4,-10,0
2025-06-09 09:56:09.696970,56916.15,-10,0
2025-06-09 09:56:09.697353,56916.4,-10,0
2025-06-09 09:56:09.697861,56916.75,-10,0
2025-06-09 09:56:09.737221,56917.5,-10,0
2025-06-09 09:56:10.074317,56917.45,-10,0
2025-06-09 09:56:11.585454,56910.85,-10,0
2025-06-09 09:56:11.585931,56909.8,-10,0
2025-06-09 09:56:11.586276,56911.55,-10,0
2025-06-09 09:56:16.503981,56910.25,-10,0
2025-06-09 09:56:16.505744,56908.75,-10,0
2025-06-09 09:56:16.506327,56907.2,-10,0
2025-06-09 09:56:16.506965,56907.5,-10,0
2025-06-09 09:56:16.507376,56909.3,-10,0
2025-06-09 09:56:16.507733,56908.1,-10,0
2025-06-09 09:56:16.507966,56909.85,-10,0
2025-06-09 09:56:16.508153,56912.2,-10,0
2025-06-09 09:56:16.508485,56911.0,-10,0
2025-06-09 09:56:16.574528,56909.85,-10,0
2025-06-09 09:56:17.072932,56907.85,-10,0
2025-06-09 09:56:17.574267,56908.3,-10,0
2025-06-09 09:56:18.273705,56908.65,-10,0
2025-06-09 09:56:18.569663,56912.3,-10,0
2025-06-09 09:56:19.076158,56911.75,-10,0
2025-06-09 09:56:19.732349,56912.7,-10,0
2025-06-09 09:56:20.479012,56908.75,-10,0
2025-06-09 09:56:20.576244,56913.5,-10,0
2025-06-09 09:56:21.565124,56908.85,-10,0
2025-06-09 09:56:21.577077,56910.3,-10,0
2025-06-09 09:56:26.703383,56908.65,-10,0
2025-06-09 09:56:26.703544,56910.65,-10,0
2025-06-09 09:56:26.703617,56909.75,-10,0
2025-06-09 09:56:26.703683,56909.95,-10,0
2025-06-09 09:56:26.703746,56909.5,-10,0
2025-06-09 09:56:26.703809,56909.15,-10,0
2025-06-09 09:56:26.703869,56908.35,-10,0
2025-06-09 09:56:26.703935,56909.65,-10,0
2025-06-09 09:56:26.703992,56910.1,-10,0
2025-06-09 09:56:26.704098,56909.65,-10,0
2025-06-09 09:56:29.707264,56911.6,-10,0
2025-06-09 09:56:29.707913,56915.25,-10,0
2025-06-09 09:56:29.708309,56916.45,-10,0
2025-06-09 09:56:29.708620,56914.75,-10,0
2025-06-09 09:56:29.708939,56915.3,-10,0
2025-06-09 09:56:29.709212,56916.6,-10,0
2025-06-09 09:56:30.077639,56914.25,-10,0
2025-06-09 09:56:30.992854,56916.0,-10,0
2025-06-09 09:56:31.078000,56918.3,-10,0
2025-06-09 09:56:31.579897,56918.4,-10,0
2025-06-09 09:56:32.077167,56918.55,-10,0
2025-06-09 09:56:32.579616,56919.3,-10,0
2025-06-09 09:56:33.070365,56919.1,-10,0
2025-06-09 09:56:33.577308,56922.05,-10,0
2025-06-09 09:56:34.154996,56921.1,-10,0
2025-06-09 09:56:36.049554,56919.3,-10,0
2025-06-09 09:56:36.049927,56919.05,-10,0
2025-06-09 09:56:36.050155,56921.85,-10,0
2025-06-09 09:56:36.076237,56920.9,-10,0
2025-06-09 09:56:36.693316,56923.3,-10,0
2025-06-09 09:56:39.709785,56921.9,-10,0
2025-06-09 09:56:39.711277,56922.25,-10,0
2025-06-09 09:56:39.711748,56917.95,-10,0
2025-06-09 09:56:39.712090,56918.55,-10,0
2025-06-09 09:56:39.712426,56917.2,-10,0
2025-06-09 09:56:39.744371,56918.7,-10,0
2025-06-09 09:56:40.078653,56922.0,-10,0
2025-06-09 09:56:40.744639,56918.75,-10,0
