Timestamp,LTP,BidQty,AskQty
2025-06-06 12:28:28.389026,903.65,450,360
2025-06-06 12:28:28.400346,796.65,270,270
2025-06-06 12:28:28.729205,746.5,360,210
2025-06-06 12:28:28.732239,794.9,360,360
2025-06-06 12:28:28.946599,903.65,270,180
2025-06-06 12:28:29.200816,796.1,360,360
2025-06-06 12:28:29.388824,901.5,270,180
2025-06-06 12:28:29.923920,746.5,420,240
2025-06-06 12:28:29.993992,903.5,270,180
2025-06-06 12:28:30.124874,796.1,690,270
2025-06-06 12:28:30.151127,903.5,630,570
2025-06-06 12:28:30.422190,903.5,630,570
2025-06-06 12:28:30.436659,796.1,690,270
2025-06-06 12:28:30.682733,746.5,420,240
2025-06-06 12:28:30.789826,903.55,630,570
2025-06-06 12:28:31.125358,746.5,300,270
2025-06-06 12:28:31.337484,796.1,660,300
2025-06-06 12:28:31.353579,903.55,540,540
2025-06-06 12:28:31.790863,900.8,540,540
2025-06-06 12:28:32.338898,746.5,330,300
2025-06-06 12:28:32.531606,796.1,540,420
2025-06-06 12:28:32.750889,903.4,420,510
2025-06-06 12:28:32.791806,903.4,420,510
2025-06-06 12:28:33.529495,746.5,360,150
2025-06-06 12:28:33.736735,796.1,390,300
2025-06-06 12:28:33.791625,903.8,420,510
2025-06-06 12:28:33.955058,903.8,390,510
2025-06-06 12:28:34.046786,745.0,360,150
2025-06-06 12:28:34.733360,745.0,270,240
2025-06-06 12:28:35.195077,795.9,480,390
2025-06-06 12:28:35.195284,903.8,240,420
2025-06-06 12:28:35.206056,795.9,480,390
2025-06-06 12:28:35.846131,746.9,270,240
2025-06-06 12:28:35.933065,746.9,480,240
2025-06-06 12:28:36.205170,796.1,480,390
2025-06-06 12:28:36.343810,796.1,930,390
2025-06-06 12:28:36.357985,903.8,330,330
2025-06-06 12:28:36.648019,744.9,480,240
2025-06-06 12:28:37.354812,744.9,300,210
2025-06-06 12:28:37.394061,901.95,330,330
2025-06-06 12:28:37.539337,796.1,420,330
2025-06-06 12:28:37.559304,901.95,300,450
2025-06-06 12:28:37.653953,747.2,300,210
2025-06-06 12:28:37.997398,901.5,300,450
2025-06-06 12:28:38.534603,747.2,270,300
2025-06-06 12:28:38.603847,797.05,420,330
2025-06-06 12:28:38.744494,797.05,330,210
2025-06-06 12:28:38.793944,904.6,300,450
2025-06-06 12:28:38.965677,902.65,720,570
2025-06-06 12:28:39.604314,798.0,330,210
2025-06-06 12:28:39.797427,747.2,210,300
2025-06-06 12:28:39.797911,903.1,720,570
2025-06-06 12:28:40.143682,798.0,390,540
2025-06-06 12:28:40.165128,905.0,810,390
2025-06-06 12:28:40.506329,750.5,210,300
2025-06-06 12:28:40.794517,907.25,810,390
2025-06-06 12:28:40.938167,750.5,180,180
2025-06-06 12:28:41.353207,798.0,390,540
2025-06-06 12:28:41.365637,907.25,510,450
2025-06-06 12:28:42.001127,907.1,510,450
2025-06-06 12:28:42.140104,750.5,240,330
2025-06-06 12:28:42.226595,799.95,390,540
2025-06-06 12:28:42.547538,800.0,210,390
2025-06-06 12:28:42.566004,907.0,540,690
2025-06-06 12:28:42.799905,906.3,540,690
2025-06-06 12:28:43.208878,800.0,210,390
2025-06-06 12:28:43.344492,750.5,300,210
2025-06-06 12:28:43.750861,801.75,330,360
2025-06-06 12:28:43.770327,907.05,540,840
2025-06-06 12:28:43.795810,907.05,540,840
2025-06-06 12:28:44.208314,801.75,330,360
2025-06-06 12:28:44.543903,750.5,870,450
2025-06-06 12:28:44.798854,908.0,540,840
2025-06-06 12:28:45.149948,801.75,210,450
2025-06-06 12:28:45.171621,906.25,540,390
2025-06-06 12:28:45.830852,750.5,270,210
2025-06-06 12:28:45.832060,906.6,540,390
2025-06-06 12:28:45.873391,750.5,270,210
2025-06-06 12:28:46.363653,801.75,270,480
2025-06-06 12:28:46.370676,908.8,540,330
2025-06-06 12:28:46.799153,908.55,540,330
2025-06-06 12:28:46.950133,750.5,270,390
2025-06-06 12:28:47.211881,801.55,270,480
2025-06-06 12:28:47.458836,752.0,270,390
2025-06-06 12:28:47.555971,801.55,360,450
2025-06-06 12:28:47.570678,908.55,810,600
2025-06-06 12:28:48.015711,908.75,810,600
2025-06-06 12:28:48.150915,752.0,420,240
2025-06-06 12:28:48.760192,801.55,300,210
