timestamp,ltp,bid_qty,ask_qty
2025-06-20 10:10:48.216806,151.03,1685187.0,2364979.0
2025-06-20 10:10:48.590701,151.02,1685187.0,2364979.0
2025-06-20 10:10:50.586482,151.03,1685187.0,2364979.0
2025-06-20 10:10:52.364650,151.02,1685893.0,2365195.0
2025-06-20 10:10:52.589593,151.02,1685893.0,2365195.0
2025-06-20 10:10:54.591831,151.03,1685893.0,2365195.0
2025-06-20 10:10:56.592352,151.02,1685893.0,2365195.0
2025-06-20 10:10:57.967333,151.02,1690697.0,2371503.0
2025-06-20 10:10:58.608789,151.02,1690697.0,2371503.0
2025-06-20 10:11:00.613381,151.02,1690697.0,2371503.0
2025-06-20 10:11:02.597157,151.03,1690697.0,2371503.0
2025-06-20 10:11:03.370568,151.02,1682262.0,2377053.0
2025-06-20 10:11:04.596857,151.03,1682262.0,2377053.0
2025-06-20 10:11:06.604844,151.03,1682262.0,2377053.0
2025-06-20 10:11:08.601265,151.03,1682262.0,2377053.0
2025-06-20 10:11:09.477725,151.02,1688635.0,2354999.0
2025-06-20 10:11:10.643806,151.07,1688635.0,2354999.0
2025-06-20 10:11:12.870213,151.06,1688635.0,2354999.0
2025-06-20 10:11:14.679989,151.05,1688635.0,2354999.0
2025-06-20 10:11:15.279516,151.05,1698124.0,2355851.0
2025-06-20 10:11:16.652155,151.05,1698124.0,2355851.0
2025-06-20 10:11:19.261428,151.05,1698124.0,2355851.0
2025-06-20 10:11:20.581169,151.0,1681419.0,2379954.0
2025-06-20 10:11:20.597879,151.0,1681419.0,2379954.0
2025-06-20 10:11:22.663921,150.94,1681419.0,2379954.0
2025-06-20 10:11:24.643321,151.02,1681419.0,2379954.0
2025-06-20 10:11:26.283865,151.04,1687249.0,2353002.0
2025-06-20 10:11:26.874833,150.98,1687249.0,2353002.0
2025-06-20 10:11:28.872316,151.04,1687249.0,2353002.0
2025-06-20 10:11:30.613251,151.04,1687249.0,2353002.0
2025-06-20 10:11:31.401530,151.04,1682863.0,2361355.0
2025-06-20 10:11:32.602820,151.04,1682863.0,2361355.0
2025-06-20 10:11:36.601457,150.96,1682863.0,2361355.0
2025-06-20 10:11:36.906760,150.96,1685989.0,2374445.0
2025-06-20 10:11:38.592340,151.02,1685989.0,2374445.0
2025-06-20 10:11:40.594830,151.03,1685989.0,2374445.0
2025-06-20 10:11:42.594052,151.02,1685989.0,2374445.0
2025-06-20 10:11:42.998966,150.99,1686169.0,2382606.0
2025-06-20 10:11:44.595086,150.99,1686169.0,2382606.0
2025-06-20 10:11:46.589499,151.01,1686169.0,2382606.0
2025-06-20 10:11:48.594619,151.01,1686169.0,2382606.0
2025-06-20 10:11:48.931737,151.01,1695110.0,2371425.0
2025-06-20 10:11:50.597913,151.02,1695110.0,2371425.0
2025-06-20 10:11:52.601765,151.02,1695110.0,2371425.0
2025-06-20 10:11:54.594636,151.03,1695110.0,2371425.0
2025-06-20 10:11:54.710129,151.03,1689720.0,2364293.0
2025-06-20 10:11:56.591333,151.03,1689720.0,2364293.0
2025-06-20 10:12:00.715673,151.12,1760842.0,2248651.0
2025-06-20 10:12:01.612118,151.11,1760842.0,2248651.0
2025-06-20 10:12:05.603966,151.13,1760842.0,2248651.0
2025-06-20 10:12:07.424287,151.15,1765106.0,2263399.0
2025-06-20 10:12:08.600549,151.2,1765106.0,2263399.0
2025-06-20 10:12:11.607644,151.2,1765106.0,2263399.0
2025-06-20 10:12:14.014512,151.19,1786830.0,2258486.0
2025-06-20 10:12:14.642077,151.2,1786830.0,2258486.0
2025-06-20 10:12:17.608315,151.2,1786830.0,2258486.0
2025-06-20 10:12:20.219435,151.24,1786847.0,2263491.0
2025-06-20 10:12:20.628455,151.2,1786847.0,2263491.0
2025-06-20 10:12:23.599045,151.21,1786847.0,2263491.0
2025-06-20 10:12:26.455917,151.21,1811245.0,2249071.0
2025-06-20 10:12:26.618512,151.21,1811245.0,2249071.0
2025-06-20 10:12:28.598153,151.21,1811245.0,2249071.0
2025-06-20 10:12:30.600600,151.25,1811245.0,2249071.0
2025-06-20 10:12:32.614659,151.21,1811245.0,2249071.0
2025-06-20 10:12:32.644084,151.21,1807631.0,2254906.0
2025-06-20 10:12:34.602686,151.26,1807631.0,2254906.0
2025-06-20 10:12:36.610116,151.25,1807631.0,2254906.0
2025-06-20 10:12:38.531109,151.29,1850385.0,2274926.0
2025-06-20 10:12:38.606306,151.29,1850385.0,2274926.0
2025-06-20 10:12:40.510004,151.29,1850385.0,2274926.0
2025-06-20 10:12:40.601092,151.29,1850385.0,2274926.0
2025-06-20 10:12:40.887050,151.29,1850385.0,2274926.0
2025-06-20 10:12:41.129832,151.29,1850385.0,2274926.0
2025-06-20 10:12:42.283039,151.29,1850385.0,2274926.0
2025-06-20 10:12:42.598191,151.25,1850385.0,2274926.0
2025-06-20 10:12:42.946705,151.25,1850385.0,2274926.0
2025-06-20 10:12:43.412397,151.25,1850385.0,2274926.0
2025-06-20 10:12:44.622991,151.25,1850385.0,2274926.0
2025-06-20 10:12:44.664773,151.29,1850953.0,2277164.0
2025-06-20 10:12:44.677177,151.29,1850953.0,2277164.0
2025-06-20 10:12:45.309097,151.29,1850953.0,2277164.0
2025-06-20 10:12:46.610809,151.29,1850953.0,2277164.0
2025-06-20 10:12:46.647293,151.29,1850953.0,2277164.0
2025-06-20 10:12:47.654256,151.29,1850953.0,2277164.0
2025-06-20 10:12:48.603667,151.29,1850953.0,2277164.0
2025-06-20 10:12:49.145584,151.29,1850953.0,2277164.0
2025-06-20 10:12:50.240776,151.25,1843416.0,2275318.0
2025-06-20 10:12:50.469977,151.25,1843416.0,2275318.0
2025-06-20 10:12:50.600268,151.29,1843416.0,2275318.0
2025-06-20 10:12:51.665703,151.29,1843416.0,2275318.0
2025-06-20 10:12:52.610596,151.25,1843416.0,2275318.0
2025-06-20 10:12:53.251254,151.25,1843416.0,2275318.0
2025-06-20 10:12:54.610754,151.25,1843416.0,2275318.0
2025-06-20 10:12:56.144250,151.25,1833753.0,2270913.0
2025-06-20 10:12:56.608709,151.25,1833753.0,2270913.0
2025-06-20 10:12:58.603624,151.29,1833753.0,2270913.0
2025-06-20 10:13:00.596009,151.29,1833753.0,2270913.0
2025-06-20 10:13:01.665288,151.29,1848410.0,2274927.0
2025-06-20 10:13:02.605103,151.29,1848410.0,2274927.0
2025-06-20 10:13:04.606475,151.29,1848410.0,2274927.0
2025-06-20 10:13:06.605742,151.29,1848410.0,2274927.0
2025-06-20 10:13:07.255220,151.29,1847218.0,2277034.0
2025-06-20 10:13:08.608895,151.29,1847218.0,2277034.0
2025-06-20 10:13:10.610779,151.29,1847218.0,2277034.0
2025-06-20 10:13:12.603754,151.29,1847218.0,2277034.0
2025-06-20 10:13:13.059249,151.26,1852089.0,2260296.0
2025-06-20 10:13:14.607610,151.29,1852089.0,2260296.0
2025-06-20 10:13:16.612038,151.29,1852089.0,2260296.0
2025-06-20 10:13:18.605034,151.29,1852089.0,2260296.0
2025-06-20 10:13:18.878140,151.29,1866486.0,2246910.0
2025-06-20 10:13:20.606611,151.29,1866486.0,2246910.0
2025-06-20 10:13:22.611964,151.29,1866486.0,2246910.0
2025-06-20 10:13:24.610265,151.29,1866486.0,2246910.0
2025-06-20 10:13:25.163966,151.29,1863989.0,2251699.0
2025-06-20 10:13:28.601036,151.25,1863989.0,2251699.0
2025-06-20 10:13:30.605238,151.28,1863989.0,2251699.0
2025-06-20 10:13:31.374865,151.28,1853851.0,2273931.0
2025-06-20 10:13:32.619759,151.25,1853851.0,2273931.0
2025-06-20 10:13:34.601676,151.25,1853851.0,2273931.0
2025-06-20 10:13:36.609761,151.28,1853851.0,2273931.0
2025-06-20 10:13:37.571494,151.25,1857812.0,2258696.0
2025-06-20 10:13:38.599319,151.28,1857812.0,2258696.0
2025-06-20 10:13:40.607099,151.28,1857812.0,2258696.0
2025-06-20 10:13:43.687179,151.28,1857519.0,2259933.0
2025-06-20 10:13:44.619549,151.25,1857519.0,2259933.0
2025-06-20 10:13:46.602719,151.28,1857519.0,2259933.0
2025-06-20 10:13:49.282294,151.28,1838835.0,2260188.0
2025-06-20 10:13:50.616581,151.28,1838835.0,2260188.0
2025-06-20 10:13:52.615197,151.28,1838835.0,2260188.0
2025-06-20 10:13:54.602101,151.28,1838835.0,2260188.0
2025-06-20 10:13:54.791249,151.28,1856221.0,2268084.0
2025-06-20 10:13:56.609707,151.25,1856221.0,2268084.0
2025-06-20 10:13:58.621850,151.27,1856221.0,2268084.0
2025-06-20 10:14:00.589672,151.25,1854374.0,2269068.0
2025-06-20 10:14:00.605270,151.25,1854374.0,2269068.0
2025-06-20 10:14:02.656435,151.25,1854374.0,2269068.0
2025-06-20 10:14:04.610655,151.25,1854374.0,2269068.0
2025-06-20 10:14:06.194367,151.27,1856167.0,2269807.0
2025-06-20 10:14:06.620462,151.25,1856167.0,2269807.0
2025-06-20 10:14:10.606012,151.27,1856167.0,2269807.0
2025-06-20 10:14:11.920174,151.24,1853889.0,2270596.0
2025-06-20 10:14:12.614263,151.25,1853889.0,2270596.0
2025-06-20 10:14:14.611809,151.25,1853889.0,2270596.0
2025-06-20 10:14:16.606434,151.29,1853889.0,2270596.0
2025-06-20 10:14:17.801669,151.27,1860733.0,2272738.0
2025-06-20 10:14:18.604831,151.27,1860733.0,2272738.0
2025-06-20 10:14:20.609545,151.29,1860733.0,2272738.0
2025-06-20 10:14:22.611872,151.27,1860733.0,2272738.0
2025-06-20 10:14:23.618060,151.27,1860313.0,2274312.0
2025-06-20 10:14:24.615958,151.28,1860313.0,2274312.0
2025-06-20 10:14:26.606371,151.25,1860313.0,2274312.0
2025-06-20 10:14:28.602074,151.29,1860313.0,2274312.0
2025-06-20 10:14:29.705288,151.29,1855852.0,2277721.0
2025-06-20 10:14:30.612003,151.21,1855852.0,2277721.0
2025-06-20 10:14:34.660355,151.21,1855852.0,2277721.0
2025-06-20 10:14:35.422331,151.27,1848716.0,2285955.0
2025-06-20 10:14:36.626564,151.27,1848716.0,2285955.0
2025-06-20 10:14:38.608738,151.22,1848716.0,2285955.0
2025-06-20 10:14:40.606201,151.27,1848716.0,2285955.0
2025-06-20 10:14:40.919304,151.27,1839097.0,2294803.0
2025-06-20 10:14:42.612816,151.27,1839097.0,2294803.0
2025-06-20 10:14:44.613639,151.26,1839097.0,2294803.0
2025-06-20 10:14:46.651057,151.26,1839135.0,2299676.0
2025-06-20 10:14:48.606835,151.22,1839135.0,2299676.0
2025-06-20 10:14:50.604815,151.26,1839135.0,2299676.0
2025-06-20 10:14:52.554702,151.26,1840061.0,2297523.0
