timestamp,ltp,bid_qty,ask_qty
2025-06-20 10:10:48.216241,1949.9,281359.0,496291.0
2025-06-20 10:10:48.565757,1949.9,281597.0,497162.0
2025-06-20 10:10:48.587484,1949.9,281597.0,497162.0
2025-06-20 10:10:49.564271,1950.0,283502.0,494968.0
2025-06-20 10:10:49.586321,1950.0,283502.0,494968.0
2025-06-20 10:10:50.583080,1950.0,283502.0,494968.0
2025-06-20 10:10:50.662745,1950.0,283639.0,494138.0
2025-06-20 10:10:51.563332,1950.0,283828.0,494845.0
2025-06-20 10:10:51.586929,1950.0,283828.0,494845.0
2025-06-20 10:10:52.568194,1950.0,283450.0,490860.0
2025-06-20 10:10:52.583875,1950.0,283450.0,490860.0
2025-06-20 10:10:53.575489,1949.9,283958.0,492012.0
2025-06-20 10:10:53.583981,1949.9,283958.0,492012.0
2025-06-20 10:10:54.568285,1949.9,283892.0,491898.0
2025-06-20 10:10:54.584961,1949.9,283892.0,491898.0
2025-06-20 10:10:55.568075,1950.0,283870.0,492344.0
2025-06-20 10:10:55.584647,1950.0,283870.0,492344.0
2025-06-20 10:10:56.591238,1949.9,283870.0,492344.0
2025-06-20 10:10:56.666585,1950.0,282935.0,492623.0
2025-06-20 10:10:57.584705,1950.0,282935.0,492623.0
2025-06-20 10:10:57.665545,1950.0,283036.0,492620.0
2025-06-20 10:10:58.607887,1949.9,283036.0,492620.0
2025-06-20 10:10:58.765344,1949.9,283009.0,492654.0
2025-06-20 10:10:59.589571,1950.0,283009.0,492654.0
2025-06-20 10:10:59.873924,1949.9,283025.0,492503.0
2025-06-20 10:11:01.470397,1950.0,282951.0,492606.0
2025-06-20 10:11:01.660593,1949.9,282951.0,492606.0
2025-06-20 10:11:03.603647,1950.0,282951.0,492606.0
2025-06-20 10:11:05.601783,1950.0,282951.0,492606.0
2025-06-20 10:11:07.479207,1950.0,282947.0,491763.0
2025-06-20 10:11:07.607086,1950.0,282947.0,491763.0
2025-06-20 10:11:09.621828,1950.0,282947.0,491763.0
2025-06-20 10:11:11.599352,1949.9,282947.0,491763.0
2025-06-20 10:11:13.383768,1949.9,283143.0,491354.0
2025-06-20 10:11:13.642486,1949.9,283143.0,491354.0
2025-06-20 10:11:15.630016,1950.0,283143.0,491354.0
2025-06-20 10:11:17.618451,1950.0,283143.0,491354.0
2025-06-20 10:11:19.312286,1950.0,282942.0,492337.0
2025-06-20 10:11:19.636223,1949.9,282942.0,492337.0
2025-06-20 10:11:21.657417,1950.0,282942.0,492337.0
2025-06-20 10:11:22.670314,1949.9,282942.0,492337.0
2025-06-20 10:11:23.984189,1950.0,281958.0,488868.0
2025-06-20 10:11:26.256186,1950.0,281958.0,488868.0
2025-06-20 10:11:27.665722,1950.0,281958.0,488868.0
2025-06-20 10:11:29.612835,1949.9,281958.0,488868.0
2025-06-20 10:11:29.703763,1949.9,282854.0,491416.0
2025-06-20 10:11:31.601015,1950.0,282854.0,491416.0
2025-06-20 10:11:33.593566,1950.0,282854.0,491416.0
2025-06-20 10:11:35.091749,1949.9,283530.0,492289.0
2025-06-20 10:11:35.600540,1950.0,283530.0,492289.0
2025-06-20 10:11:37.599205,1949.9,283530.0,492289.0
2025-06-20 10:11:39.598071,1950.0,283530.0,492289.0
2025-06-20 10:11:40.998087,1950.0,281006.0,493723.0
2025-06-20 10:11:41.593149,1950.0,281006.0,493723.0
2025-06-20 10:11:43.602926,1950.0,281006.0,493723.0
2025-06-20 10:11:45.597037,1950.0,281006.0,493723.0
2025-06-20 10:11:47.000349,1949.9,281583.0,496153.0
2025-06-20 10:11:47.596065,1949.9,281583.0,496153.0
2025-06-20 10:11:49.603443,1949.8,281583.0,496153.0
2025-06-20 10:11:51.601840,1949.9,281583.0,496153.0
2025-06-20 10:11:53.033934,1950.0,281862.0,495367.0
2025-06-20 10:11:53.621310,1950.0,281862.0,495367.0
2025-06-20 10:11:55.602179,1950.0,281862.0,495367.0
2025-06-20 10:11:57.601258,1950.0,281862.0,495367.0
2025-06-20 10:11:58.707672,1949.9,283958.0,491827.0
2025-06-20 10:11:59.600558,1950.0,283958.0,491827.0
2025-06-20 10:12:01.112709,1949.9,282876.0,489740.0
2025-06-20 10:12:01.602206,1950.0,282876.0,489740.0
2025-06-20 10:12:02.433660,1949.9,283914.0,492009.0
2025-06-20 10:12:02.601764,1949.9,283914.0,492009.0
2025-06-20 10:12:03.432014,1950.0,283792.0,492218.0
2025-06-20 10:12:03.597910,1950.0,283792.0,492218.0
2025-06-20 10:12:04.423177,1949.9,283808.0,489661.0
2025-06-20 10:12:04.604177,1950.0,283808.0,489661.0
2025-06-20 10:12:05.514213,1949.9,286001.0,489806.0
2025-06-20 10:12:05.600641,1950.0,286001.0,489806.0
2025-06-20 10:12:06.597947,1949.9,286001.0,489806.0
2025-06-20 10:12:06.736847,1949.9,288047.0,487826.0
2025-06-20 10:12:07.594433,1950.0,288047.0,487826.0
2025-06-20 10:12:07.622514,1950.0,288803.0,487261.0
2025-06-20 10:12:08.597674,1950.0,288803.0,487261.0
2025-06-20 10:12:08.836550,1950.0,288425.0,487168.0
2025-06-20 10:12:09.598230,1950.0,288425.0,487168.0
2025-06-20 10:12:09.719568,1950.0,288562.0,487592.0
2025-06-20 10:12:10.601579,1949.9,288562.0,487592.0
2025-06-20 10:12:10.723248,1949.9,288819.0,487779.0
2025-06-20 10:12:11.598172,1950.0,288819.0,487779.0
2025-06-20 10:12:11.721299,1950.0,288966.0,487701.0
2025-06-20 10:12:12.599748,1949.9,288966.0,487701.0
2025-06-20 10:12:12.728276,1949.9,288795.0,487706.0
2025-06-20 10:12:13.595254,1950.0,288795.0,487706.0
2025-06-20 10:12:13.859251,1950.0,288725.0,487469.0
2025-06-20 10:12:14.623736,1949.9,288725.0,487469.0
2025-06-20 10:12:14.927660,1950.1,289435.0,486423.0
2025-06-20 10:12:15.592841,1950.2,289435.0,486423.0
2025-06-20 10:12:16.014138,1950.1,290338.0,486010.0
2025-06-20 10:12:16.598552,1950.2,290338.0,486010.0
2025-06-20 10:12:17.116373,1950.2,288593.0,486770.0
2025-06-20 10:12:17.606462,1950.6,288593.0,486770.0
2025-06-20 10:12:18.123950,1950.4,287951.0,486904.0
2025-06-20 10:12:18.602603,1950.4,287951.0,486904.0
2025-06-20 10:12:19.219047,1950.4,284573.0,487273.0
2025-06-20 10:12:19.593852,1950.5,284573.0,487273.0
2025-06-20 10:12:20.218185,1950.5,286351.0,487726.0
2025-06-20 10:12:20.598258,1950.5,286351.0,487726.0
2025-06-20 10:12:21.221940,1950.5,286485.0,484794.0
2025-06-20 10:12:21.594912,1950.8,286485.0,484794.0
2025-06-20 10:12:22.241769,1951.0,285529.0,485483.0
2025-06-20 10:12:22.596378,1951.0,285529.0,485483.0
2025-06-20 10:12:23.222768,1950.8,285031.0,485812.0
2025-06-20 10:12:23.593677,1950.9,285031.0,485812.0
2025-06-20 10:12:24.224086,1950.8,285381.0,485689.0
2025-06-20 10:12:24.600676,1950.9,285381.0,485689.0
2025-06-20 10:12:25.363350,1950.9,285146.0,486006.0
2025-06-20 10:12:25.608840,1950.9,285146.0,486006.0
2025-06-20 10:12:26.407922,1950.9,283887.0,487501.0
2025-06-20 10:12:26.608149,1951.0,283887.0,487501.0
2025-06-20 10:12:27.432470,1951.0,284964.0,486499.0
2025-06-20 10:12:27.596184,1950.8,284964.0,486499.0
2025-06-20 10:12:28.434545,1950.8,284900.0,487388.0
2025-06-20 10:12:28.594724,1950.9,284900.0,487388.0
2025-06-20 10:12:29.527322,1950.9,285041.0,486569.0
2025-06-20 10:12:29.592952,1950.9,285041.0,486569.0
2025-06-20 10:12:30.599696,1951.0,285041.0,486569.0
2025-06-20 10:12:30.663155,1951.0,285066.0,487066.0
2025-06-20 10:12:31.598767,1951.0,285066.0,487066.0
2025-06-20 10:12:31.755731,1951.0,285222.0,486506.0
