timestamp,ltp,bid_qty,ask_qty
2025-06-20 10:10:48.218731,2330.0,88372.0,91056.0
2025-06-20 10:10:48.587292,2330.0,88372.0,91056.0
2025-06-20 10:10:48.964432,2330.0,88576.0,90982.0
2025-06-20 10:10:49.968597,2330.0,88449.0,91026.0
2025-06-20 10:10:50.582441,2330.0,88449.0,91026.0
2025-06-20 10:10:50.966270,2330.0,88428.0,91057.0
2025-06-20 10:10:51.586060,2330.0,88428.0,91057.0
2025-06-20 10:10:51.867415,2330.0,88436.0,90978.0
2025-06-20 10:10:52.963931,2330.0,88118.0,91214.0
2025-06-20 10:10:53.583800,2329.8,88118.0,91214.0
2025-06-20 10:10:53.981691,2329.5,88477.0,91040.0
2025-06-20 10:10:54.583688,2329.5,88477.0,91040.0
2025-06-20 10:10:54.963652,2329.5,88440.0,91069.0
2025-06-20 10:10:55.964853,2330.0,88494.0,91017.0
2025-06-20 10:10:56.590818,2330.0,88494.0,91017.0
2025-06-20 10:10:56.967386,2329.5,88062.0,91017.0
2025-06-20 10:10:57.583434,2329.5,88062.0,91017.0
2025-06-20 10:10:58.065836,2329.5,87824.0,90939.0
2025-06-20 10:10:58.594517,2330.0,87824.0,90939.0
2025-06-20 10:10:59.167932,2330.0,88037.0,90886.0
2025-06-20 10:10:59.588748,2329.5,88037.0,90886.0
2025-06-20 10:11:00.276387,2329.5,87759.0,91070.0
2025-06-20 10:11:01.597987,2329.5,87759.0,91070.0
2025-06-20 10:11:01.669666,2329.5,88023.0,91001.0
2025-06-20 10:11:02.587824,2329.5,88023.0,91001.0
2025-06-20 10:11:02.768928,2329.5,88035.0,91167.0
2025-06-20 10:11:03.769821,2329.5,87628.0,91194.0
2025-06-20 10:11:04.871163,2329.5,88105.0,90982.0
2025-06-20 10:11:05.588851,2330.0,88105.0,90982.0
2025-06-20 10:11:05.972419,2330.0,87471.0,91073.0
2025-06-20 10:11:06.596147,2330.0,87471.0,91073.0
2025-06-20 10:11:07.071156,2330.0,87406.0,91096.0
2025-06-20 10:11:08.172181,2330.0,87405.0,91331.0
2025-06-20 10:11:09.173381,2329.9,87543.0,91192.0
2025-06-20 10:11:09.619148,2329.3,87543.0,91192.0
2025-06-20 10:11:10.272825,2329.3,87626.0,91593.0
2025-06-20 10:11:10.626670,2329.3,87626.0,91593.0
2025-06-20 10:11:11.376781,2329.3,87670.0,91482.0
2025-06-20 10:11:12.478074,2329.3,87658.0,91453.0
2025-06-20 10:11:13.610467,2329.3,87908.0,91452.0
2025-06-20 10:11:14.582275,2329.3,87674.0,91352.0
2025-06-20 10:11:14.591132,2329.3,87674.0,91352.0
2025-06-20 10:11:15.677298,2329.3,87379.0,91360.0
2025-06-20 10:11:16.677539,2329.3,87770.0,91252.0
2025-06-20 10:11:17.678320,2329.3,87606.0,91313.0
2025-06-20 10:11:18.617820,2329.3,87606.0,91313.0
2025-06-20 10:11:19.309989,2329.3,87607.0,91079.0
2025-06-20 10:11:19.625436,2329.3,87607.0,91079.0
2025-06-20 10:11:19.780611,2329.9,87744.0,91178.0
2025-06-20 10:11:20.588164,2329.9,87744.0,91178.0
2025-06-20 10:11:20.678359,2329.9,87744.0,91276.0
2025-06-20 10:11:21.614755,2329.3,87744.0,91276.0
2025-06-20 10:11:21.680248,2329.9,87752.0,91373.0
2025-06-20 10:11:22.598560,2329.9,87752.0,91373.0
2025-06-20 10:11:22.681185,2329.9,87688.0,91322.0
2025-06-20 10:11:23.596879,2329.9,87688.0,91322.0
2025-06-20 10:11:23.779149,2329.9,87861.0,91059.0
2025-06-20 10:11:24.637423,2329.9,87861.0,91059.0
2025-06-20 10:11:24.885740,2329.9,87689.0,90858.0
2025-06-20 10:11:26.284576,2329.9,87889.0,90433.0
2025-06-20 10:11:26.598110,2329.9,87889.0,90433.0
2025-06-20 10:11:27.086720,2330.0,88194.0,90772.0
2025-06-20 10:11:27.598649,2330.0,88194.0,90772.0
2025-06-20 10:11:28.183232,2330.0,88203.0,90649.0
2025-06-20 10:11:28.847427,2330.0,88203.0,90649.0
2025-06-20 10:11:29.300556,2329.6,88387.0,90818.0
2025-06-20 10:11:29.593200,2329.6,88387.0,90818.0
2025-06-20 10:11:30.398798,2329.8,88157.0,90913.0
2025-06-20 10:11:30.593494,2329.8,88157.0,90913.0
2025-06-20 10:11:31.492623,2329.8,87964.0,90996.0
2025-06-20 10:11:32.609081,2329.8,88167.0,90963.0
2025-06-20 10:11:33.584182,2329.6,88167.0,90963.0
2025-06-20 10:11:33.693889,2329.6,88166.0,91018.0
2025-06-20 10:11:34.586221,2329.8,88166.0,91018.0
2025-06-20 10:11:34.797691,2329.8,88411.0,90925.0
2025-06-20 10:11:35.585038,2329.8,88411.0,90925.0
2025-06-20 10:11:35.996319,2329.6,88098.0,90846.0
2025-06-20 10:11:36.583427,2329.6,88098.0,90846.0
2025-06-20 10:11:36.870513,2329.8,88084.0,90854.0
2025-06-20 10:11:37.586152,2329.5,88084.0,90854.0
2025-06-20 10:11:37.992479,2329.5,87939.0,91345.0
2025-06-20 10:11:39.093375,2329.5,87724.0,91505.0
2025-06-20 10:11:40.193751,2329.5,87542.0,91479.0
2025-06-20 10:11:40.589541,2329.5,87542.0,91479.0
2025-06-20 10:11:41.337097,2329.5,87604.0,91361.0
2025-06-20 10:11:42.500937,2329.0,87000.0,92621.0
2025-06-20 10:11:42.592323,2329.0,87000.0,92621.0
2025-06-20 10:11:43.410780,2328.9,87753.0,91202.0
2025-06-20 10:11:43.593101,2328.9,87753.0,91202.0
2025-06-20 10:11:44.505345,2328.9,87774.0,91438.0
2025-06-20 10:11:45.591415,2328.8,87774.0,91438.0
2025-06-20 10:11:45.612009,2328.8,87941.0,91786.0
2025-06-20 10:11:46.586250,2329.5,87941.0,91786.0
2025-06-20 10:11:46.699089,2329.5,87595.0,91775.0
2025-06-20 10:11:47.588263,2329.5,87595.0,91775.0
2025-06-20 10:11:47.857210,2329.5,87601.0,91662.0
2025-06-20 10:11:48.930493,2329.5,86948.0,91914.0
2025-06-20 10:11:50.002474,2329.5,87313.0,91740.0
2025-06-20 10:11:51.100993,2329.5,87325.0,91754.0
2025-06-20 10:11:52.201668,2329.5,87352.0,91752.0
2025-06-20 10:11:52.587264,2328.5,87352.0,91752.0
2025-06-20 10:11:53.530669,2328.5,87375.0,91815.0
2025-06-20 10:11:54.317008,2329.6,87304.0,91756.0
2025-06-20 10:11:54.589978,2329.6,87304.0,91756.0
2025-06-20 10:11:55.488441,2329.6,87285.0,91907.0
2025-06-20 10:11:56.504160,2329.6,87240.0,91912.0
2025-06-20 10:11:57.614900,2329.6,88166.0,90654.0
2025-06-20 10:11:58.589083,2329.6,88166.0,90654.0
2025-06-20 10:11:58.706557,2329.6,88379.0,90245.0
2025-06-20 10:11:59.845020,2329.6,88372.0,89674.0
2025-06-20 10:12:00.714091,2330.1,88179.0,89538.0
2025-06-20 10:12:01.603559,2329.6,88179.0,89538.0
2025-06-20 10:12:01.923821,2329.6,88349.0,89775.0
2025-06-20 10:12:02.602244,2330.1,88349.0,89775.0
2025-06-20 10:12:02.937602,2330.1,88056.0,89709.0
2025-06-20 10:12:03.923748,2330.1,88286.0,89497.0
2025-06-20 10:12:05.011074,2330.1,87489.0,89743.0
2025-06-20 10:12:06.112665,2330.1,88096.0,89074.0
2025-06-20 10:12:07.110752,2330.1,88529.0,89103.0
2025-06-20 10:12:08.324330,2330.1,88438.0,89148.0
2025-06-20 10:12:08.599155,2330.2,88438.0,89148.0
2025-06-20 10:12:09.324259,2330.2,88520.0,89792.0
2025-06-20 10:12:09.599295,2330.2,88520.0,89792.0
2025-06-20 10:12:10.328451,2330.2,88590.0,89721.0
2025-06-20 10:12:11.325878,2330.0,88585.0,89820.0
2025-06-20 10:12:11.599319,2330.0,88585.0,89820.0
2025-06-20 10:12:12.327114,2330.3,89370.0,89318.0
2025-06-20 10:12:12.601677,2330.3,89370.0,89318.0
2025-06-20 10:12:13.518633,2330.3,89219.0,89532.0
2025-06-20 10:12:14.430414,2330.4,88952.0,89616.0
2025-06-20 10:12:14.624932,2330.4,88952.0,89616.0
2025-06-20 10:12:15.536550,2330.6,89584.0,88784.0
2025-06-20 10:12:15.597516,2330.6,89584.0,88784.0
2025-06-20 10:12:16.626608,2330.6,89697.0,88763.0
2025-06-20 10:12:17.607390,2331.1,89697.0,88763.0
2025-06-20 10:12:17.727581,2331.1,90748.0,88020.0
2025-06-20 10:12:18.752785,2331.1,91163.0,87548.0
2025-06-20 10:12:19.631996,2331.1,91545.0,87565.0
2025-06-20 10:12:20.600337,2331.6,91545.0,87565.0
2025-06-20 10:12:20.833275,2331.6,91330.0,87734.0
2025-06-20 10:12:21.600256,2332.4,91330.0,87734.0
2025-06-20 10:12:21.945059,2332.4,91053.0,87415.0
2025-06-20 10:12:22.832582,2332.4,92207.0,86562.0
2025-06-20 10:12:23.853052,2332.4,91719.0,86773.0
2025-06-20 10:12:24.833845,2332.4,91703.0,86755.0
2025-06-20 10:12:25.611948,2333.1,91703.0,86755.0
2025-06-20 10:12:25.836654,2333.2,91744.0,86930.0
2025-06-20 10:12:26.609730,2333.2,91744.0,86930.0
2025-06-20 10:12:27.059358,2333.5,92419.0,86456.0
2025-06-20 10:12:27.597350,2333.5,92419.0,86456.0
2025-06-20 10:12:28.025268,2333.5,92354.0,86444.0
2025-06-20 10:12:29.026096,2333.5,92127.0,86450.0
2025-06-20 10:12:29.593438,2333.5,92127.0,86450.0
2025-06-20 10:12:30.126484,2333.5,92237.0,86370.0
2025-06-20 10:12:31.228858,2333.5,91899.0,85875.0
2025-06-20 10:12:31.599416,2333.5,91899.0,85875.0
2025-06-20 10:12:32.226676,2333.5,92047.0,86035.0
2025-06-20 10:12:33.369132,2333.5,92615.0,86019.0
2025-06-20 10:12:33.598085,2333.5,92615.0,86019.0
2025-06-20 10:12:34.437927,2333.5,92571.0,85962.0
2025-06-20 10:12:35.531768,2333.5,92917.0,85709.0
2025-06-20 10:12:35.601598,2333.5,92917.0,85709.0
2025-06-20 10:12:36.606684,2333.6,92917.0,85709.0
2025-06-20 10:12:36.641543,2333.6,92810.0,86093.0
2025-06-20 10:12:37.605597,2333.6,92810.0,86093.0
2025-06-20 10:12:37.738703,2333.6,92713.0,86360.0
2025-06-20 10:12:38.737835,2333.6,92966.0,86328.0
2025-06-20 10:12:39.599643,2333.8,92966.0,86328.0
2025-06-20 10:12:39.860254,2333.8,92825.0,86260.0
2025-06-20 10:12:40.513494,2333.8,92825.0,86260.0
2025-06-20 10:12:40.940562,2333.8,92816.0,86304.0
2025-06-20 10:12:41.134612,2333.8,92816.0,86304.0
2025-06-20 10:12:42.032119,2333.8,93091.0,86113.0
2025-06-20 10:12:42.286643,2333.8,93091.0,86113.0
2025-06-20 10:12:43.136343,2333.8,93103.0,86140.0
2025-06-20 10:12:43.427782,2333.8,93103.0,86140.0
2025-06-20 10:12:44.595026,2334.0,92841.0,85949.0
2025-06-20 10:12:44.650913,2334.0,92841.0,85949.0
2025-06-20 10:12:44.676641,2334.0,92841.0,85949.0
2025-06-20 10:12:45.361137,2334.0,92841.0,85949.0
2025-06-20 10:12:45.637755,2334.0,92841.0,85949.0
2025-06-20 10:12:45.679806,2334.0,93387.0,86009.0
2025-06-20 10:12:46.662949,2334.0,93387.0,86009.0
2025-06-20 10:12:46.737121,2334.0,93331.0,86032.0
2025-06-20 10:12:47.604897,2333.8,93331.0,86032.0
2025-06-20 10:12:47.655977,2333.8,93331.0,86032.0
2025-06-20 10:12:47.871348,2333.8,93180.0,86053.0
2025-06-20 10:12:48.602689,2333.8,93180.0,86053.0
2025-06-20 10:12:48.939967,2333.8,92989.0,85635.0
2025-06-20 10:12:49.149361,2333.8,92989.0,85635.0
2025-06-20 10:12:50.037717,2333.8,92931.0,86311.0
2025-06-20 10:12:50.472478,2333.8,92931.0,86311.0
2025-06-20 10:12:50.597376,2333.7,92931.0,86311.0
2025-06-20 10:12:51.140976,2333.7,93103.0,86369.0
2025-06-20 10:12:51.611075,2333.6,93103.0,86369.0
2025-06-20 10:12:51.701790,2333.6,93103.0,86369.0
2025-06-20 10:12:52.241416,2333.6,93142.0,86989.0
2025-06-20 10:12:52.609417,2333.3,93142.0,86989.0
2025-06-20 10:12:53.256048,2333.3,93142.0,86989.0
2025-06-20 10:12:53.385694,2333.3,92983.0,87979.0
2025-06-20 10:12:54.447069,2333.1,92925.0,86659.0
2025-06-20 10:12:54.609180,2333.1,92925.0,86659.0
2025-06-20 10:12:55.545325,2333.1,93372.0,86373.0
2025-06-20 10:12:56.543651,2333.7,93139.0,86318.0
2025-06-20 10:12:56.605324,2333.7,93139.0,86318.0
2025-06-20 10:12:57.650914,2333.7,93490.0,86703.0
2025-06-20 10:12:58.745103,2333.7,92901.0,86560.0
2025-06-20 10:12:59.858273,2333.7,93118.0,86470.0
