timestamp,ltp,bid_qty,ask_qty
2025-06-20 10:10:48.254449,3496.4,59293.0,75848.0
2025-06-20 10:10:48.592432,3496.2,59293.0,75848.0
2025-06-20 10:10:52.864387,3496.2,59231.0,75996.0
2025-06-20 10:10:54.593659,3497.8,59231.0,75996.0
2025-06-20 10:10:56.593167,3496.3,59231.0,75996.0
2025-06-20 10:10:58.578151,3496.3,59228.0,76093.0
2025-06-20 10:10:58.609234,3497.7,59228.0,76093.0
2025-06-20 10:11:03.970961,3497.7,59259.0,76158.0
2025-06-20 10:11:04.597924,3496.8,59259.0,76158.0
2025-06-20 10:11:06.633330,3495.7,59259.0,76158.0
2025-06-20 10:11:08.854986,3497.2,59259.0,76158.0
2025-06-20 10:11:10.175052,3497.2,58970.0,76437.0
2025-06-20 10:11:10.645310,3497.0,58970.0,76437.0
2025-06-20 10:11:12.900294,3495.2,58970.0,76437.0
2025-06-20 10:11:14.680443,3494.7,58970.0,76437.0
2025-06-20 10:11:15.895345,3494.7,58555.0,76923.0
2025-06-20 10:11:16.652676,3495.0,58555.0,76923.0
2025-06-20 10:11:20.598396,3495.0,58555.0,76923.0
2025-06-20 10:11:21.084032,3495.0,58597.0,76697.0
2025-06-20 10:11:22.664665,3495.2,58597.0,76697.0
2025-06-20 10:11:24.659363,3495.3,58597.0,76697.0
2025-06-20 10:11:26.391019,3495.3,58542.0,76432.0
2025-06-20 10:11:26.875353,3497.4,58542.0,76432.0
2025-06-20 10:11:28.873159,3495.7,58542.0,76432.0
2025-06-20 10:11:30.852011,3495.9,58542.0,76432.0
2025-06-20 10:11:31.988411,3495.9,58816.0,76569.0
2025-06-20 10:11:32.603175,3497.3,58816.0,76569.0
2025-06-20 10:11:34.617599,3496.0,58816.0,76569.0
2025-06-20 10:11:37.612441,3496.0,58770.0,76602.0
2025-06-20 10:11:38.593450,3497.2,58770.0,76602.0
2025-06-20 10:11:40.595540,3496.5,58770.0,76602.0
2025-06-20 10:11:43.617976,3496.5,58799.0,76591.0
2025-06-20 10:11:44.596235,3497.2,58799.0,76591.0
2025-06-20 10:11:46.592319,3495.7,58799.0,76591.0
2025-06-20 10:11:49.507025,3495.7,58721.0,76594.0
2025-06-20 10:11:50.599768,3496.8,58721.0,76594.0
2025-06-20 10:11:55.487456,3496.8,58961.0,76428.0
2025-06-20 10:11:58.600495,3497.0,58961.0,76428.0
2025-06-20 10:12:01.109346,3498.5,59575.0,74298.0
2025-06-20 10:12:01.601926,3499.7,59575.0,74298.0
2025-06-20 10:12:02.210660,3499.0,55381.0,74678.0
