Timestamp,LTP,Volume,OI,LastQty,BidQty,AskQty
2025-06-11 09:19:39.000000,559.25,219960,1394220,30,330,570
2025-06-11 09:19:39.000000,561.2,220440,1394220,30,450,600
2025-06-11 09:19:40.000000,561.2,220440,1394220,30,450,600
2025-06-11 09:19:41.000000,562.05,220500,1394220,30,420,630
2025-06-11 09:19:41.000000,562.05,220500,1394220,30,420,630
2025-06-11 09:19:42.000000,560.35,220950,1394220,30,360,540
2025-06-11 09:19:42.000000,560.35,220950,1394220,30,360,540
2025-06-11 09:19:43.000000,561.0,220950,1394220,30,360,540
2025-06-11 09:19:43.000000,561.0,221850,1394220,30,510,300
2025-06-11 09:19:44.000000,561.55,221850,1394220,60,510,300
2025-06-11 09:19:44.000000,560.5,222000,1394220,30,210,330
2025-06-11 09:19:45.000000,561.45,222000,1394220,30,210,330
2025-06-11 09:19:46.000000,561.2,222330,1394220,30,420,390
2025-06-11 09:19:46.000000,559.85,222330,1394220,120,420,390
2025-06-11 09:19:47.000000,559.1,222840,1394220,30,840,510
2025-06-11 09:19:47.000000,559.3,222840,1394220,30,840,510
2025-06-11 09:19:48.000000,559.3,222870,1394220,30,990,570
2025-06-11 09:19:49.000000,559.8,222870,1394220,30,990,570
2025-06-11 09:19:49.000000,559.8,222900,1394220,30,270,420
2025-06-11 09:19:50.000000,559.9,222900,1394220,30,270,420
2025-06-11 09:19:51.000000,557.85,224070,1394220,30,330,360
2025-06-11 09:19:51.000000,557.85,224070,1394220,30,330,360
2025-06-11 09:19:52.000000,558.6,224910,1394220,60,480,480
2025-06-11 09:19:52.000000,558.6,224910,1394220,60,480,480
Timestamp,LTP,Volume,OI,LastQty,BidQty,AskQty
2025-06-11 09:19:56.000000,557.25,225270,1394220,30,510,270
2025-06-11 09:19:56.000000,557.7,225270,1394220,60,510,270
2025-06-11 09:19:57.000000,556.15,225450,1394220,60,420,450
2025-06-11 09:19:57.000000,556.65,225450,1394220,30,420,450
2025-06-11 09:19:58.000000,556.0,225450,1394220,30,420,450
2025-06-11 09:19:58.000000,556.0,226020,1394220,30,570,510
2025-06-11 09:19:59.000000,555.0,226020,1394220,30,570,510
2025-06-11 09:19:59.000000,553.35,226950,1394220,30,300,390
2025-06-11 09:20:00.000000,553.35,226950,1394220,30,300,390
2025-06-11 09:20:00.000000,552.0,226950,1394220,30,300,390
2025-06-11 09:20:01.000000,551.95,228510,1394220,30,300,720
2025-06-11 09:20:01.000000,549.0,228510,1394220,30,300,720
2025-06-11 09:20:02.000000,551.1,228930,1394220,30,240,600
2025-06-11 09:20:02.000000,551.1,228930,1394220,30,240,600
2025-06-11 09:20:03.000000,548.1,228930,1394220,30,240,600
2025-06-11 09:20:03.000000,551.05,229980,1394220,30,210,660
2025-06-11 09:20:04.000000,547.05,229980,1394220,60,210,660
2025-06-11 09:20:05.000000,549.45,230760,1394220,30,390,960
2025-06-11 09:20:05.000000,546.95,230760,1394220,30,390,960
2025-06-11 09:20:06.000000,551.35,231210,1394220,30,330,420
